Index,Verb Number,Person,Tense,Cherokee,English,Tone,Kirk Verb (Cherokee),Kirk Verb (English),CED (Cherokee),CED (English),CED Sentence (Cherokee),CED Sentence (English),CED Index,CED Link,screenshot name,tags,Is_Dupe,Dupes,weird things
820,33,Third Person Plural,Habitual Tense,anisduhvsgo'i,They close it (habitually),a¹sdu³²hv.²sga,Asduhvsga,Closing,asduhvsga,1. he's closing it  2. he's jailing him,*Hisduhvga* galohisdii. Uhyvsdeda yigi kilo *asduhvsgoi*.,"*Close* the door. If someone is drunk, *he jails him*.",595,https://cherokeedictionary.net/share/72580,hsduhvs_A.PNG,first200 P_3p HabitualTense hasCED,,,
821,33,Third Person Plural,Completive Past,unsduhnv'i,They closed it,a¹sdu³²hv.²sga,Asduhvsga,Closing,asduhvsga,1. he's closing it  2. he's jailing him,*Hisduhvga* galohisdii. Uhyvsdeda yigi kilo *asduhvsgoi*.,"*Close* the door. If someone is drunk, *he jails him*.",595,https://cherokeedictionary.net/share/72580,hsduhvs_A.PNG,first200 P_3p CompletivePast hasCED,,,
822,33,Third Person Plural,Immediate,anisduhvga,They just closed it,a¹sdu³²hv.²sga,Asduhvsga,Closing,asduhvsga,1. he's closing it  2. he's jailing him,*Hisduhvga* galohisdii. Uhyvsdeda yigi kilo *asduhvsgoi*.,"*Close* the door. If someone is drunk, *he jails him*.",595,https://cherokeedictionary.net/share/72580,hsduhvs_A.PNG,first200 P_3p Immediate hasCED,,,
823,33,Third Person Plural,Infinitive,unsdudi,For them to close it,a¹sdu³²hv.²sga,Asduhvsga,Closing,asduhvsga,1. he's closing it  2. he's jailing him,*Hisduhvga* galohisdii. Uhyvsdeda yigi kilo *asduhvsgoi*.,"*Close* the door. If someone is drunk, *he jails him*.",595,https://cherokeedictionary.net/share/72580,hsduhvs_A.PNG,first200 P_3p Infinitive hasCED accelerated_2,,,
824,33,First Person Plural Inclusive,Present Tense,idisduhvsga,We are closing it,a¹sdu³²hv.²sga,Asduhvsga,Closing,asduhvsga,1. he's closing it  2. he's jailing him,*Hisduhvga* galohisdii. Uhyvsdeda yigi kilo *asduhvsgoi*.,"*Close* the door. If someone is drunk, *he jails him*.",595,https://cherokeedictionary.net/share/72580,hsduhvs_A.PNG,first200 P_1p-in PresentTense hasCED accelerated_2,,,
825,33,First Person Plural Inclusive,Habitual Tense,idisduhvsgo'i,We close it (habitually),a¹sdu³²hv.²sga,Asduhvsga,Closing,asduhvsga,1. he's closing it  2. he's jailing him,*Hisduhvga* galohisdii. Uhyvsdeda yigi kilo *asduhvsgoi*.,"*Close* the door. If someone is drunk, *he jails him*.",595,https://cherokeedictionary.net/share/72580,hsduhvs_A.PNG,first200 P_1p-in HabitualTense hasCED,,,
826,33,First Person Plural Inclusive,Completive Past,iksduhnv'i,We closed it,a¹sdu³²hv.²sga,Asduhvsga,Closing,asduhvsga,1. he's closing it  2. he's jailing him,*Hisduhvga* galohisdii. Uhyvsdeda yigi kilo *asduhvsgoi*.,"*Close* the door. If someone is drunk, *he jails him*.",595,https://cherokeedictionary.net/share/72580,hsduhvs_A.PNG,first200 P_1p-in CompletivePast hasCED,,,
827,33,First Person Plural Inclusive,Immediate,idisduhvga,We just closed it,a¹sdu³²hv.²sga,Asduhvsga,Closing,asduhvsga,1. he's closing it  2. he's jailing him,*Hisduhvga* galohisdii. Uhyvsdeda yigi kilo *asduhvsgoi*.,"*Close* the door. If someone is drunk, *he jails him*.",595,https://cherokeedictionary.net/share/72580,hsduhvs_A.PNG,first200 P_1p-in Immediate hasCED,,,
828,33,First Person Plural Inclusive,Infinitive,iksdudi,For us to close it,a¹sdu³²hv.²sga,Asduhvsga,Closing,asduhvsga,1. he's closing it  2. he's jailing him,*Hisduhvga* galohisdii. Uhyvsdeda yigi kilo *asduhvsgoi*.,"*Close* the door. If someone is drunk, *he jails him*.",595,https://cherokeedictionary.net/share/72580,hsduhvs_A.PNG,first200 P_1p-in Infinitive hasCED,,,
829,34,First Person Singular,Present Tense,gedo'a,I am at (place);I am walking around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_1s PresentTense hasCED,,,
830,34,First Person Singular,Habitual Tense,gedosgo'i,I am at (place) (habitually);I walk around (habitually),e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_1s HabitualTense hasCED,,,
831,34,First Person Singular,Completive Past,agwedolv'i,I was at (place);I walked around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_1s CompletivePast hasCED,,,
832,34,First Person Singular,Immediate,geda,I was just at (place);I just walked around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_1s Immediate hasCED,,,
833,34,First Person Singular,Infinitive,agwedasdi,For me to be at (place);For me to walk around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_1s Infinitive hasCED accelerated_2,,,
834,34,Second Person Singular,Present Tense,hedo'a,You are at (place);You are walking around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_2s PresentTense hasCED accelerated_2,,,
835,34,Second Person Singular,Habitual Tense,hedosgo'i,You are at (place) (habitually);You walk around (habitually),e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_2s HabitualTense hasCED,,,
836,34,Second Person Singular,Completive Past,jedolv'i,You were at (place);You walked around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_2s CompletivePast hasCED,,,
837,34,Second Person Singular,Immediate,head,You were just at (place);You just walked around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_2s Immediate hasCED,,,
838,34,Second Person Singular,Infinitive,jedasdi,For you to be at (place);For you to walk around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_2s Infinitive hasCED,,,
839,34,Third Person Singular,Present Tense,edo'a,She is at (place);She is walking around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_3s PresentTense hasCED accelerated_1,,,
840,34,Third Person Singular,Habitual Tense,edosgo'i,She is at (place) (habitually);She walks around (habitually),e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_3s HabitualTense hasCED accelerated_2,,,
841,34,Third Person Singular,Completive Past,uwedolv'i,She was at (place);She walked around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_3s CompletivePast hasCED,,,
842,34,Third Person Singular,Immediate,eda,She was just at (place);She just walked around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_3s Immediate hasCED,,,
843,34,Third Person Singular,Infinitive,uwedasdi,For her to be at (place);For her to walk around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_3s Infinitive hasCED,,,
844,34,Third Person Plural,Present Tense,anedo'a,They are at (place);They are walking around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_3p PresentTense hasCED,,,
845,34,Third Person Plural,Habitual Tense,anedosgo'i,They are at (place) (habitually);They walk around (habitually),e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_3p HabitualTense hasCED,,,
846,34,Third Person Plural,Completive Past,unedolv'i,They were at (place);They walked around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_3p CompletivePast hasCED accelerated_2,,,
847,34,Third Person Plural,Immediate,aneda,They were just at (place);They just walked around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_3p Immediate hasCED,,,
848,34,Third Person Plural,Infinitive,unedasdi,For them to be at (place);For them to walk around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_3p Infinitive hasCED,,,
849,34,First Person Plural Inclusive,Present Tense,idedo'a,We are at (place);We are walking around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_1p-in PresentTense hasCED,,,
850,34,First Person Plural Inclusive,Habitual Tense,idedosgo'i,We are at (place) (habitually);We walk around (habitually),e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_1p-in HabitualTense hasCED,,,
851,34,First Person Plural Inclusive,Completive Past,igedolv'i,We were at (place);We walked around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_1p-in CompletivePast hasCED,,,
852,34,First Person Plural Inclusive,Immediate,ideda,We were just at (place);We just walked around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_1p-in Immediate hasCED accelerated_2,,,
853,34,First Person Plural Inclusive,Infinitive,igedasdi,For us to be at (place);For us to walk around,e²do³ha,Edo'a,At / Walking Around,edoha,"1. he's walking around., 2. he's here",Nidunalasuhlvna *anedoha*. *Anedohas* dejadatihnav?,*They are walking around* barefoot. *Is* your family *here*?,957,https://cherokeedictionary.net/share/72955,e_A_2.PNG,first25 P_1p-in Infinitive hasCED,,,
854,35,First Person Singular,Present Tense,ganigi'a,I am leaving;I am starting,a¹hni.²gi.³?a,Anigi'a,Leaving / It is Starting,ahnigia,1. he's leaving  2. it's starting,"Svhi sunale jigesv *juhnigisvi*. Ije anagalisgi uhlana, ahida *uhnigisv* dagwalela.","*He left* yesterday morning. When he put a new battery in the car, it *started up* easily.",401,https://cherokeedictionary.net/share/72384,_leaveItIsStarting.PNG,P_1s PresentTense hasCED,,,
855,35,First Person Singular,Habitual Tense,ganigisgo'i,I leave (habitually);I start (habitually),a¹hni.²gi.³?a,Anigi'a,Leaving / It is Starting,ahnigia,1. he's leaving  2. it's starting,"Svhi sunale jigesv *juhnigisvi*. Ije anagalisgi uhlana, ahida *uhnigisv* dagwalela.","*He left* yesterday morning. When he put a new battery in the car, it *started up* easily.",401,https://cherokeedictionary.net/share/72384,_leaveItIsStarting.PNG,P_1s HabitualTense hasCED accelerated_2,,,
856,35,First Person Singular,Completive Past,agwahnigisv'i,I left;I started,a¹hni.²gi.³?a,Anigi'a,Leaving / It is Starting,ahnigia,1. he's leaving  2. it's starting,"Svhi sunale jigesv *juhnigisvi*. Ije anagalisgi uhlana, ahida *uhnigisv* dagwalela.","*He left* yesterday morning. When he put a new battery in the car, it *started up* easily.",401,https://cherokeedictionary.net/share/72384,_leaveItIsStarting.PNG,P_1s CompletivePast hasCED,,,
857,35,First Person Singular,Immediate,ganigi,I just left;I just started,a¹hni.²gi.³?a,Anigi'a,Leaving / It is Starting,ahnigia,1. he's leaving  2. it's starting,"Svhi sunale jigesv *juhnigisvi*. Ije anagalisgi uhlana, ahida *uhnigisv* dagwalela.","*He left* yesterday morning. When he put a new battery in the car, it *started up* easily.",401,https://cherokeedictionary.net/share/72384,_leaveItIsStarting.PNG,P_1s Immediate hasCED,,,
858,35,First Person Singular,Infinitive,agwahnigisdi,For me to leave;For me to start,a¹hni.²gi.³?a,Anigi'a,Leaving / It is Starting,ahnigia,1. he's leaving  2. it's starting,"Svhi sunale jigesv *juhnigisvi*. Ije anagalisgi uhlana, ahida *uhnigisv* dagwalela.","*He left* yesterday morning. When he put a new battery in the car, it *started up* easily.",401,https://cherokeedictionary.net/share/72384,_leaveItIsStarting.PNG,P_1s Infinitive hasCED,,,
859,35,Second Person Singular,Present Tense,hanigi'a,You are leaving;You are starting,a¹hni.²gi.³?a,Anigi'a,Leaving / It is Starting,ahnigia,1. he's leaving  2. it's starting,"Svhi sunale jigesv *juhnigisvi*. Ije anagalisgi uhlana, ahida *uhnigisv* dagwalela.","*He left* yesterday morning. When he put a new battery in the car, it *started up* easily.",401,https://cherokeedictionary.net/share/72384,_leaveItIsStarting.PNG,P_2s PresentTense hasCED,,,
860,35,Second Person Singular,Habitual Tense,hanigisgo'i,You leave (habitually);You start (habitually),a¹hni.²gi.³?a,Anigi'a,Leaving / It is Starting,ahnigia,1. he's leaving  2. it's starting,"Svhi sunale jigesv *juhnigisvi*. Ije anagalisgi uhlana, ahida *uhnigisv* dagwalela.","*He left* yesterday morning. When he put a new battery in the car, it *started up* easily.",401,https://cherokeedictionary.net/share/72384,_leaveItIsStarting.PNG,P_2s HabitualTense hasCED,,,
