Index,Verb Number,Set,,Tense,Tense?,Subject,Object,Verb,Dupes,Cherokee,English,Syllabary,Stem,Stem Number,Is_Dupe,CED Entry,CED English,CED Sentence (Cherokee),CED Sentence (Syllabary),CED Sentence (English),CED Index,CED Link,Full Line,Tags,Notes
1332,13,A,,Future Imperative/Volative,,Second Singular,Third Singular (inanimate),To Honor Someone or Something,,hilvkwtanv’i,May you (singular) honor it!,ᎯᎸᏉᏔᏅᎢ,-lvgwotan-v’i,III,,,,"tsowi, nihi ale itsatlinvdlv *itsilvgwoda* gadati","ᏦᏫ, ᏂᎯ ᎠᎴ ᎢᏣᎵᏅᏟ *ᎢᏥᎸᏉᏓ* ᎦᏓᏘ","Joe, you and your brothers *honor* the flag.",,,“May you (singular) honor it!” hilvkwtanv’i ᎯᎸᏉᏔᏅᎢ,FutureImperative transitive P_2s VERB_C::galvkwdiha VERB_E::To_Honor,
1333,13,A,,Future Imperative/Volative,,Second Dual,Third Singular (inanimate),To Honor Someone or Something,,sdilvkwtanv’i,May you two honor it!,ᏍᏗᎸᏉᏔᏅᎢ,-lvgwotan-v’i,III,,,,"tsowi, nihi ale itsatlinvdlv *itsilvgwoda* gadati","ᏦᏫ, ᏂᎯ ᎠᎴ ᎢᏣᎵᏅᏟ *ᎢᏥᎸᏉᏓ* ᎦᏓᏘ","Joe, you and your brothers *honor* the flag.",,,“May you two honor it!” sdilvkwtanv’i ᏍᏗᎸᏉᏔᏅᎢ,FutureImperative transitive P_2d VERB_C::galvkwdiha VERB_E::To_Honor,
1334,13,A,,Future Imperative/Volative,,Second Plural,Third Singular (inanimate),To Honor Someone or Something,,itsilvkwtanv’i,May you (more than two) honor it!,ᎢᏥᎸᏉᏔᏅᎢ,-lvgwotan-v’i,III,,,,"tsowi, nihi ale itsatlinvdlv *itsilvgwoda* gadati","ᏦᏫ, ᏂᎯ ᎠᎴ ᎢᏣᎵᏅᏟ *ᎢᏥᎸᏉᏓ* ᎦᏓᏘ","Joe, you and your brothers *honor* the flag.",,,“May you (more than two) honor it!” itsilvkwtanv’i ᎢᏥᎸᏉᏔᏅᎢ,FutureImperative transitive P_2p VERB_C::galvkwdiha VERB_E::To_Honor,
1335,13,A,,Future Imperative/Volative,,Third Singular,Third Singular (inanimate),To Honor Someone or Something,,galvkwtanv’i,Let him/her honor it!,ᎦᎸᏉᏔᏅᎢ,-lvgwotan-v’i,III,,,,"tsowi, nihi ale itsatlinvdlv *itsilvgwoda* gadati","ᏦᏫ, ᏂᎯ ᎠᎴ ᎢᏣᎵᏅᏟ *ᎢᏥᎸᏉᏓ* ᎦᏓᏘ","Joe, you and your brothers *honor* the flag.",,,“Let him/her honor it!” galvkwtanv’i ᎦᎸᏉᏔᏅᎢ,FutureImperative transitive P_3s VERB_C::galvkwdiha VERB_E::To_Honor,
1336,13,A,,Present Habitual Tense,,First Singular,Third Singular (inanimate),To Honor Someone or Something,,tsilvkwdisgo’i,I honor it (habitually),ᏥᎸᏉᏗᏍᎪᎢ,-lvgwodisg-o’i,II,,,,"tsowi, nihi ale itsatlinvdlv *itsilvgwoda* gadati","ᏦᏫ, ᏂᎯ ᎠᎴ ᎢᏣᎵᏅᏟ *ᎢᏥᎸᏉᏓ* ᎦᏓᏘ","Joe, you and your brothers *honor* the flag.",,,“I honor it (habitually)” tsilvkwdisgo’i ᏥᎸᏉᏗᏍᎪᎢ,HabitualTense transitive P_1s VERB_C::galvkwdiha VERB_E::To_Honor,
1337,13,A,,Present Habitual Tense,,Third Singular,Third Singular (inanimate),To Honor Someone or Something,,galvkwdisgo’i,He/she honors it (habitually),ᎦᎸᏉᏗᏍᎪᎢ,-lvgwodisg-o’i,II,,,,"tsowi, nihi ale itsatlinvdlv *itsilvgwoda* gadati","ᏦᏫ, ᏂᎯ ᎠᎴ ᎢᏣᎵᏅᏟ *ᎢᏥᎸᏉᏓ* ᎦᏓᏘ","Joe, you and your brothers *honor* the flag.",,,“He/she honors it (habitually)” galvkwdisgo’i ᎦᎸᏉᏗᏍᎪᎢ,HabitualTense transitive P_3s VERB_C::galvkwdiha VERB_E::To_Honor,
1338,13,A,,Immediate Imperative/Volative,,Second Singular,Third Singular (inanimate),To Honor Someone or Something,May You (singular) honor it right now!@You (singular) like it!@You (singular) like it right now!,hilvkwda,May You (singular) honor it right now!,ᎯᎸᏉᏓ,-lvgwod-a,IV,3,,,"tsowi, nihi ale itsatlinvdlv *itsilvgwoda* gadati","ᏦᏫ, ᏂᎯ ᎠᎴ ᎢᏣᎵᏅᏟ *ᎢᏥᎸᏉᏓ* ᎦᏓᏘ","Joe, you and your brothers *honor* the flag.",,,“May You (singular) honor it right now!” hilvkwda ᎯᎸᏉᏓ,Imperative transitive P_2s VERB_C::galvkwdiha VERB_E::To_Honor,
1339,13,A,,Immediate Imperative/Volative,,Second Dual,Third Singular (inanimate),To Honor Someone or Something,May you two honor it right now!@You (two) like it!@You two like it right now!,sdilvkwda,May you two honor it right now!,ᏍᏗᎸᏉᏓ,-lvgwod-a,IV,3,,,"tsowi, nihi ale itsatlinvdlv *itsilvgwoda* gadati","ᏦᏫ, ᏂᎯ ᎠᎴ ᎢᏣᎵᏅᏟ *ᎢᏥᎸᏉᏓ* ᎦᏓᏘ","Joe, you and your brothers *honor* the flag.",,,“May you two honor it right now!” sdilvkwda ᏍᏗᎸᏉᏓ,Imperative transitive P_2d VERB_C::galvkwdiha VERB_E::To_Honor,
1340,13,A,,Immediate Imperative/Volative,,Second Plural,Third Singular (inanimate),To Honor Someone or Something,May you (more than two) honor it right now!@You (more than two) like it!@You (more than two) like it right now!,itsilvkwda,May you (more than two) honor it right now!,ᎢᏥᎸᏉᏓ,-lvgwod-a,IV,3,,,"tsowi, nihi ale itsatlinvdlv *itsilvgwoda* gadati","ᏦᏫ, ᏂᎯ ᎠᎴ ᎢᏣᎵᏅᏟ *ᎢᏥᎸᏉᏓ* ᎦᏓᏘ","Joe, you and your brothers *honor* the flag.",,,“May you (more than two) honor it right now!” itsilvkwda ᎢᏥᎸᏉᏓ,Imperative transitive P_2p VERB_C::galvkwdiha VERB_E::To_Honor,
1341,13,A,,Immediate Imperative/Volative,,Third Singular,Third Singular (inanimate),To Honor Someone or Something,Let him/her honor it right now!@Let him/her like it!@Let him/her like it right now!,wigalvkwda,Let him/her honor it right now!,ᏫᎦᎸᏉᏓ,-lvgwod-a,IV,3,,,"tsowi, nihi ale itsatlinvdlv *itsilvgwoda* gadati","ᏦᏫ, ᏂᎯ ᎠᎴ ᎢᏣᎵᏅᏟ *ᎢᏥᎸᏉᏓ* ᎦᏓᏘ","Joe, you and your brothers *honor* the flag.",,,“Let him/her honor it right now!” wigalvkwda ᏫᎦᎸᏉᏓ,Imperative transitive P_3s VERB_C::galvkwdiha VERB_E::To_Honor,
1342,13,A,,Immediate Past Tense,,First Singular,Third Singular (inanimate),To Honor Someone or Something,,tsilvkwda,"I honored it, just now",ᏥᎸᏉᏓ,-lvgwod-a,IV,,,,"tsowi, nihi ale itsatlinvdlv *itsilvgwoda* gadati","ᏦᏫ, ᏂᎯ ᎠᎴ ᎢᏣᎵᏅᏟ *ᎢᏥᎸᏉᏓ* ᎦᏓᏘ","Joe, you and your brothers *honor* the flag.",,,"“I honored it, just now” tsilvkwda ᏥᎸᏉᏓ",Immediate transitive P_1s VERB_C::galvkwdiha VERB_E::To_Honor,
1343,13,A,,Immediate Past Tense,,Third Singular,Third Singular (inanimate),To Honor Someone or Something,,galvkwda,"He/she honored it, just now",ᎦᎸᏉᏓ,-lvgwod-a,IV,,,,"tsowi, nihi ale itsatlinvdlv *itsilvgwoda* gadati","ᏦᏫ, ᏂᎯ ᎠᎴ ᎢᏣᎵᏅᏟ *ᎢᏥᎸᏉᏓ* ᎦᏓᏘ","Joe, you and your brothers *honor* the flag.",,,"“He/she honored it, just now” galvkwda ᎦᎸᏉᏓ",Immediate transitive P_3s VERB_C::galvkwdiha VERB_E::To_Honor,
1344,13,A,,Infinitive,,First Singular,Third Singular (inanimate),To Honor Someone or Something,(For me to) honor it@(For) me to like it,agilvkwdodi,(For me to) honor it,ᎠᎩᎸᏉᏙᏗ,-lvgwodo-di,V,2,,,"tsowi, nihi ale itsatlinvdlv *itsilvgwoda* gadati","ᏦᏫ, ᏂᎯ ᎠᎴ ᎢᏣᎵᏅᏟ *ᎢᏥᎸᏉᏓ* ᎦᏓᏘ","Joe, you and your brothers *honor* the flag.",,,“(For me to) honor it” agilvkwdodi ᎠᎩᎸᏉᏙᏗ,Infinitive transitive P_1s VERB_C::galvkwdiha VERB_E::To_Honor,
1345,13,A,,Infinitive,,Third Singular,Third Singular (inanimate),To Honor Someone or Something,(For him/her to) honor it@(For) him/her to like it,ulvkwdodi,(For him/her to) honor it,ᎤᎸᏉᏙᏗ,-lvgwodo-di,V,2,,,"tsowi, nihi ale itsatlinvdlv *itsilvgwoda* gadati","ᏦᏫ, ᏂᎯ ᎠᎴ ᎢᏣᎵᏅᏟ *ᎢᏥᎸᏉᏓ* ᎦᏓᏘ","Joe, you and your brothers *honor* the flag.",,,“(For him/her to) honor it” ulvkwdodi ᎤᎸᏉᏙᏗ,Infinitive transitive P_3s VERB_C::galvkwdiha VERB_E::To_Honor,
1346,14,A,,Present Tense,,First Singular,Third Singular (animate),To Kill someone or something,I am killing him/her@I am killing it,tsi’iha,I am killing him/her,ᏥᎢᎭ,-hih-a,I,2,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“I am killing him/her” tsi’iha ᏥᎢᎭ,PresentTense transitive P_1s VERB_C::ahiha VERB_E::To_Kill,
1347,14,A,,Present Tense,,First Singular,Third Singular (inanimate),To Kill someone or something,I am killing him/her@I am killing it,tsi’iha,I am killing it,ᏥᎢᎭ,-hih-a,I,2,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“I am killing it” tsi’iha ᏥᎢᎭ,PresentTense transitive P_1s VERB_C::ahiha VERB_E::To_Kill,
1348,14,A,,Present Tense,,First Singular,Second Dual,To Kill someone or something,I am killing you (two)@We (another and I) are killing you two,desdv’iha,I am killing you (two),ᏕᏍᏛᎢᎭ,-hih-a,I,2,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“I am killing you (two)” desdv’iha ᏕᏍᏛᎢᎭ,PresentTense transitive P_1s VERB_C::ahiha VERB_E::To_Kill,
1349,14,A,,Present Tense,,First Singular,Second Plural,To Kill someone or something,I am killing you (more than two)@We (another and I) are killing you (more than two),detsv’iha,I am killing you (more than two),ᏕᏨᎢᎭ,-hih-a,I,2,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“I am killing you (more than two)” detsv’iha ᏕᏨᎢᎭ,PresentTense transitive P_1s VERB_C::ahiha VERB_E::To_Kill,
1350,14,A,,Present Tense,,First Singular,Third Plural (animate),To Kill someone or something,,degatsi’iha,I am killing them,ᏕᎦᏥᎢᎭ,-hih-a,I,,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“I am killing them” degatsi’iha ᏕᎦᏥᎢᎭ,PresentTense transitive P_1s VERB_C::ahiha VERB_E::To_Kill,
1351,14,A,,Present Tense,,First Singular,Third Plural (inanimate),To Kill someone or something,,detsi’iha,I am killing those things,ᏕᏥᎢᎭ,-hih-a,I,,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“I am killing those things” detsi’iha ᏕᏥᎢᎭ,PresentTense transitive P_1s VERB_C::ahiha VERB_E::To_Kill,
1352,14,A,,Present Tense,,Second Singular,First Singular,To Kill someone or something,,sgihiha,You (singular) are killing me,ᏍᎩᎯᎭ,-hih-a,I,,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“You (singular) are killing me” sgihiha ᏍᎩᎯᎭ,PresentTense transitive P_2s VERB_C::ahiha VERB_E::To_Kill,
1353,14,A,,Present Tense,,Second Singular,Third Singular (animate),To Kill someone or something,,hi’iha,You (singular) are killing him/her,ᎯᎢᎭ,-hih-a,I,,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“You (singular) are killing him/her” hi’iha ᎯᎢᎭ,PresentTense transitive P_2s VERB_C::ahiha VERB_E::To_Kill,
1354,14,A,,Present Tense,,Second Singular,Third Singular (inanimate),To Kill someone or something,,hihiha,You (singular) are killing it,ᎯᎯᎭ,-hih-a,I,,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“You (singular) are killing it” hihiha ᎯᎯᎭ,PresentTense transitive P_2s VERB_C::ahiha VERB_E::To_Kill,
1355,14,A,,Present Tense,,Second Singular,First Dual Exclusive,To Kill someone or something,You (singular) are killing someone else and me@You two are killing someone else and me,desgini’iha,You (singular) are killing someone else and me,ᏕᏍᎩᏂᎢᎭ,-hih-a,I,2,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“You (singular) are killing someone else and me” desgini’iha ᏕᏍᎩᏂᎢᎭ,PresentTense transitive P_2s VERB_C::ahiha VERB_E::To_Kill,
1356,14,A,,Present Tense,,Second Singular,First Plural Exclusive,To Kill someone or something,You (singular) are killing others and me@You two are killing others and me@You (more than two) are killing someone else and me,desgi’iha,You (singular) are killing others and me,ᏕᏍᎩᎢᎭ,-hih-a,I,3,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“You (singular) are killing others and me” desgi’iha ᏕᏍᎩᎢᎭ,PresentTense transitive P_2s VERB_C::ahiha VERB_E::To_Kill,
1357,14,A,,Present Tense,,Second Singular,Third Plural (animate),To Kill someone or something,,degahi’iha,You (singular) are killing them,ᏕᎦᎯᎢᎭ,-hih-a,I,,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“You (singular) are killing them” degahi’iha ᏕᎦᎯᎢᎭ,PresentTense transitive P_2s VERB_C::ahiha VERB_E::To_Kill,
1358,14,A,,Present Tense,,Second Singular,Third Plural (inanimate),To Kill someone or something,,dehi’hiha,You (singular) are killing those things,ᏕᎯᎯᎭ,-hih-a,I,,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“You (singular) are killing those things” dehi’hiha ᏕᎯᎯᎭ,PresentTense transitive P_2s VERB_C::ahiha VERB_E::To_Kill,
1359,14,A,,Present Tense,,Third Singular,First Singular,To Kill someone or something,,agihiha,He/she is killing me,ᎠᎩᎯᎭ,-hih-a,I,,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“He/she is killing me” agihiha ᎠᎩᎯᎭ,PresentTense transitive P_3s VERB_C::ahiha VERB_E::To_Kill,
1360,14,A,,Present Tense,,Third Singular,Second Singular,To Kill someone or something,,tsahiha,He/she is killing you (singular),ᏣᎯᎭ,-hih-a,I,,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“He/she is killing you (singular)” tsahiha ᏣᎯᎭ,PresentTense transitive P_3s VERB_C::ahiha VERB_E::To_Kill,
1361,14,A,,Present Tense,,Third Singular,Third Singular (animate),To Kill someone or something,He/she is killing him/her@He/she is killing them@He/she is killing those things,dahiha,He/she is killing him/her,ᏓᎯᎭ,-hih-a,I,3,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“He/she is killing him/her” dahiha ᏓᎯᎭ,PresentTense transitive P_3s VERB_C::ahiha VERB_E::To_Kill,
1362,14,A,,Present Tense,,Third Singular,Third Singular (inanimate),To Kill someone or something,,ahiha,He/she is killing it,ᎠᎯᎭ,-hih-a,I,,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“He/she is killing it” ahiha ᎠᎯᎭ,PresentTense transitive P_3s VERB_C::ahiha VERB_E::To_Kill,
1363,14,A,,Present Tense,,Third Singular,First Dual Inclusive,To Kill someone or something,,deginihiha,He/she is killing you and me,ᏕᎩᏂᎯᎭ,-hih-a,I,,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“He/she is killing you and me” deginihiha ᏕᎩᏂᎯᎭ,PresentTense transitive P_3s VERB_C::ahiha VERB_E::To_Kill,
1364,14,A,,Present Tense,,Third Singular,First Dual Exclusive,To Kill someone or something,,doginihiha,He/she is killing someone else and me,ᏙᎩᏂᎯᎭ,-hih-a,I,,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“He/she is killing someone else and me” doginihiha ᏙᎩᏂᎯᎭ,PresentTense transitive P_3s VERB_C::ahiha VERB_E::To_Kill,
1365,14,A,,Present Tense,,Third Singular,First Plural Inclusive,To Kill someone or something,,degihiha,"He/she is killing another, or others, me and you",ᏕᎩᎯᎭ,-hih-a,I,,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,"“He/she is killing another, or others, me and you” degihiha ᏕᎩᎯᎭ",PresentTense transitive P_3s VERB_C::ahiha VERB_E::To_Kill,
1366,14,A,,Present Tense,,Third Singular,First Plural Exclusive,To Kill someone or something,,dogihiha,He/she is killing others and me,ᏙᎩᎯᎭ,-hih-a,I,,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“He/she is killing others and me” dogihiha ᏙᎩᎯᎭ,PresentTense transitive P_3s VERB_C::ahiha VERB_E::To_Kill,
1367,14,A,,Present Tense,,Third Singular,Second Dual,To Kill someone or something,He/she is killing you two@You two are killing those things,desdihiha,He/she is killing you two,ᏕᏍᏗᎯᎭ,-hih-a,I,2,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“He/she is killing you two” desdihiha ᏕᏍᏗᎯᎭ,PresentTense transitive P_3s VERB_C::ahiha VERB_E::To_Kill,
1368,14,A,,Present Tense,,Third Singular,Second Plural,To Kill someone or something,He/she is killing you (more than two)@You (more than two) are killing them@You (more than two) are killing those things,detsihiha,He/she is killing you (more than two),ᏕᏥᎯᎭ,-hih-a,I,3,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“He/she is killing you (more than two)” detsihiha ᏕᏥᎯᎭ,PresentTense transitive P_3s VERB_C::ahiha VERB_E::To_Kill,
1369,14,A,,Present Tense,,Third Singular,Third Plural (animate),To Kill someone or something,He/she is killing him/her@He/she is killing them@He/she is killing those things,dahiha,He/she is killing them,ᏓᎯᎭ,-hih-a,I,3,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“He/she is killing them” dahiha ᏓᎯᎭ,PresentTense transitive P_3s VERB_C::ahiha VERB_E::To_Kill,
1370,14,A,,Present Tense,,Third Singular,Third Plural (inanimate),To Kill someone or something,He/she is killing him/her@He/she is killing them@He/she is killing those things,dahiha,He/she is killing those things,ᏓᎯᎭ,-hih-a,I,3,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“He/she is killing those things” dahiha ᏓᎯᎭ,PresentTense transitive P_3s VERB_C::ahiha VERB_E::To_Kill,
1371,14,A,,Present Tense,,Second Dual,First Singular,To Kill someone or something,,sgini’iha,You two are killing me,ᏍᎩᏂᎢᎭ,-hih-a,I,,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“You two are killing me” sgini’iha ᏍᎩᏂᎢᎭ,PresentTense transitive P_2d VERB_C::ahiha VERB_E::To_Kill,
1372,14,A,,Present Tense,,Second Dual,Third Singular (animate),To Kill someone or something,,esdi’iha,You two are killing him/her,ᎡᏍᏗᎢᎭ,-hih-a,I,,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“You two are killing him/her” esdi’iha ᎡᏍᏗᎢᎭ,PresentTense transitive P_2d VERB_C::ahiha VERB_E::To_Kill,
1373,14,A,,Present Tense,,Second Dual,Third Singular (inanimate),To Kill someone or something,,sdihiha,You two are killing it,ᏍᏗᎯᎭ,-hih-a,I,,ahiha,"he's killing him, it",Gahlgwogi iyanii saloli *degajilv* aginohalena.,ᎦᎵᏉᎩ ᎢᏯᏂᎢ ᏌᎶᎵ *ᏕᎦᏥᎸ* ᎠᎩᏃᎭᎴᎾ.,*I killed* seven squirrels when I went hunting.,366,https://cherokeedictionary.net/share/72348,“You two are killing it” sdihiha ᏍᏗᎯᎭ,PresentTense transitive P_2d VERB_C::ahiha VERB_E::To_Kill,
