sentence_id,base_form_id,word_index,source,source file,gloss_syllabary,gloss_phonetic,gloss_english
cb575d8f60c7,19babeb0f693c347,2,rrd,lily-dict.csv,ᏕᏣᎵᎪᏁᎸ,,having become partners of
641d2e1bfec0,96479fc65cdfa6d9,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏣᏅᏍᎪᎢ.,à:janv:sgó:'i,he dresses up.
684b60aa8e66,89e991186fdd2629,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᎾᏓᏍᏚᏗ,ju:nada:sdù:di,jail.
b3859fb6774a,c36742b267fe766f,6,rrd,lily-dict.csv,ᏬᏱ,,pigeons
16008df452d1,f345ec3c6182fedd,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎭᎵᏍᏇᏚᎩ.,halsgwè:tuhgî,Take your hat off.
f8102f74d72b,42d8a8505a64eecf,5,rrd,lily-dict.csv,ᎦᏄᎸᎯ,,herb
8dd0e82fcaeb,ecafec3e7f0c45fc,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎬᏃᏓᏍ,gv́:hnő:das,alive?
c9651f9dcc6f,de8e908822d5f653,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᏒᏙᏂ,ju:sv:dő:ni,pipes
ed03077ad35f,80bde6e885fc0011,1,,cn-app-dictionary.csv,ᎤᎦᏅᏓᏛ,uganhdá'dv̋,page.
18521d3b48bf,1994410f2f99a582,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏂᏃᏕᎾ.,u:ni:nò:de̋:na,sheep
3438ba95c517,96005d6fb4f5b5b1,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏃᎱᎩᏍᎪᎢ.,gano:hu:gí:sgó:'i,floods.
646a4762cfb2,247db0f94407063b,5,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,,,wear it.
ee2e28f709fa,9041fea7309ad77d,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏙᎲ,gadò:hv́:,Why
4346813e218e,42f652ca17d1b166,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏌᏆᎸ,ga:sagwalv̋:,round
adb31f1704aa,85e8f3c176ea5e9f,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏙᏧᏩ,tò:ju:hwa,redbird
7a23c42815bf,f1b7334a89d57f7c,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏓᏣᎦᎵᏗ.,u:da:jagalhdi,to rip.
a031135f615f,724d4b65b5efaf52,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎾᏓᎪᎾᏘᏗᏍᎬ,à:nadà:go:natdí:sgv̋,contest.
175b1d60a633,e839043153f0e679,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎹᏳᏟᏗ,ama:yű:lhdi,shore.
d4521f0740bc,85c4bfb126439a6e,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᏂᎵᏍᏓᎾᎵ,ju:ni:lì:sdana:li,catfish.
b8bebaddc039,82af83f587c571e1,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎧᎾᎷᏍᎬ,kanalu:sgv̋:,uphill.
63a293ff84bf,2fbbc2fbb2112a37,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏍᏙᏍᏗ,u:sdò:sdi̋,him to crush
a2b0df6ecb1e,580002dfc1ca277e,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏁᎬᎭ,u:ne:gv:ha̋,a blanket.
896b0321a412,f36f55e574492a2c,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏃᎭᎵᏙᎯ,gano:hali:dő:hi,A hunter
38922fc991b9,c0ec315e2710146a,3,rrd,lily-dict.csv,ᎥᏝ ᏱᏥᎦᏔᎭ,,I do not know
38922fc991b9,c0ec315e2710146a,4,rrd,lily-dict.csv,ᎥᏝ ᏱᏥᎦᏔᎭ,,I do not know
71a280fbc8cf,43cadda4fef6c6c7,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏓᏕᏲᎲᏍᎪᎢ.,dà:de:hyohv́sgó:'i,She teaches
d115e8a74e64,60411c9c40c599cf,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏂᏩᏛᎯᏓᏍᏗ,hì:wahtv:hǐ:dâ:sdi̋,to visit?
c0cd41edbe73,420982d673219dcd,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏍᎦᏨᎢ.,ù:sgâ:jv̌:'i,reprimanded him.
3aa14dfda386,087372353c02131c,5,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎾᏟᏅᏟ.,à:nahlinv́:hlv́,brothers.
b7753ee67aed,60be8684a3b7b1e4,1,rrd,lily-dict.csv,ᎠᎨᏯ,,a woman
c0e47052a3fd,e461b40e65f44e43,5,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏩᏥᏃᏌᏅᎢ.,ù:wa:chinosahnv̌:'i,he straightened it
cce87d4b5389,5ff5cb8cbca3b6b8,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,,,dog.
a5adefa30fe9,4b061f73523378b2,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎧᏁᎩᏍ,kane̋:gís,Did he answer
a267d3ac4344,da7e4dda744d1dac,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎢᎸᏍᎩ,ilv̋:sgi,few
84ba3bfc1ca8,be637e60189052aa,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏴᎩ,yv:gi,a nail.
f2e43679d286,d6e632e7acdc801b,1,rrd,lily-dict.csv,ᎤᎵᏰᏅ,,herb sprang up
e6d2dcc00988,50c3fa12efd8fdf6,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏓᏪᎳᎩᎠ.,à:dawě:lági'a,burning.
c3dd7adb7c9d,c96e4012f9a189f2,6,rrd,lily-dict.csv,ᎤᏂᎬᎨᏍᏗ,,lack
bb9a9126b36a,e6edc87dabb44cc4,1,rrd,lily-dict.csv,ᎠᎩᏍᎦᏅᏨ,,my sin
cb2595f18167,691166ead75d5daa,5,rrd,lily-dict.csv,ᏧᎾᏓᎨᏳᎯᏉᏍᎩᏂ,,but loving
c05051a6551f,4120a895cd8d440a,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᎾᏕᏠᏆᏍᏗ,ju:nade:hlohgwà:sdi̋:,school
16b47c222cf4,0eda523ebf412933,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,,,fell.
0a6c31f7fcc9,ae4069afda8c877d,3,rrd,lily-dict.csv,ᎤᏓᏅᏙ,,the heart
dcfb4cc2c9bf,c6023ee6c839f226,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏥᎯᏰᎢᏍᏔᏂ,jihi:yê:stani,wake
5056a5bcc0ec,ad4792a57a65d49c,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏴᏜ,u:hyv̋:dla,cold
bfd504ba1fc7,ecc54e28a1ab0f2f,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏨᏯᏍᎦ,ga:jv́:ysgâ,stinging?
f88cf7a9337c,c8d0838484ebd7b8,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎯᎳᏴ,hilâ:yv̋,When
85484046c18c,31b43993a827246b,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎭᏝᏫᏘᏗᏍᎩ,hahlawi:tdi̋:sgi,the one who flies
033e7cfef8ab,a370c386aba5d8a6,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎾᏗᏔᏍᎪᎢ.,à:nadi:tasgó:'i,drink
245480017c47,9188e350326264b9,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏚᏓᏲᏒᎢ.,dù:dá:yosv̌:'i,gave up.
814815f567cc,6f191c72d802c973,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏒᏃᏱ,sv:nǒ:yí,At midnight
88a2b7521826,2dbb0ed7c5b6c54a,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᏈᏍᏙ,di:kwsdó,pillows.
030154692561,3b9f744ed0363fab,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏬᏘ ᎠᏓᎯᎯ.,nv:wô:ti ada̋:hihî,rubbing alcohol.
030154692561,3b9f744ed0363fab,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏬᏘ ᎠᏓᎯᎯ.,nv:wô:ti ada̋:hihî,rubbing alcohol.
e6893a2a2e8d,94197c7fcd4758ac,4,rrd,lily-dict.csv,ᎠᏂᎦᏴᎵᎨ,,advanced in their days
ebcfc9395f10,7c0cce3706e382af,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᎶᎩᏍᎪ,galo:gî:sgó,hoes
e54232a127c3,c398fa146df2183f,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎧᏃᎮᏓ,kanohě:da,gospel
7b469cee23ae,3cc5ac34378143d9,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏚᏂᏂᏗ,du:ni:nhdi,October.
be218c6cba80,52e07a1c94a7c264,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,,,melted
9237bc36cd0f,3e88df1a539f0de4,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎬᏩᏚᏫᏓ,gvwa:tű:hwida,all around.
4d5b853fa5fd,442afaa151b9da34,6,rrd,lily-dict.csv,ᎤᏴᏓᏆᎶᎥᎩ,,thunders
20809fff81f6,d8a7c7acd4768f49,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏩᏌ,uwa̋:sa,Only
6eb86f5a8323,f9aae2d24af435a8,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᎸᎳᏗ,galv̋:ladi,high.
70eb16c363ba,d9933c6ae00f5d32,3,rrd,lily-dict.csv,ᎤᏂᎩᎬ,,the blood
70eb16c363ba,d9933c6ae00f5d32,7,rrd,lily-dict.csv,ᎤᏂᎩᎬ,,the blood
b8b40ee01322,b54b2f3198a419c0,3,rrd,lily-dict.csv,ᎠᎰᎵ,,the mouth
b8b40ee01322,b54b2f3198a419c0,8,rrd,lily-dict.csv,ᎠᎰᎵ,,the mouth
7cd019c56d75,957a231648246138,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᏣᎳᎩ,di:jalagi,Cherokee
7f3641aa6273,58f7784c588037a3,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏚᎾᏠᏒ,dù:nadlo:sv́,met
5bcb6a146e16,620e9e04ba4ecd5d,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏃᏊ,nǒ:gwú:,now.
dbd75478453e,ce500584b2e186c0,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᎾᏓᏙᎵᏍᏗᏍᎩ,di:nada:to:lsdi̋:sgi,loan association
f30b309448e7,bc7e19bc94e0cf40,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎨᎵ.,kéli,is a member
f1f3625073e7,fee4573001d20b2f,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏅᏠᏍᏗ,ganv:hlosdí,brake.
cc87aca93eae,7cadefb71763dead,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎵᏰᏑᏍᏘᎩᏍᎪᎢ.,à:liyé:su:stigí:sgó:'i,he takes his ring off.
b73c7d640846,e5835f0ad234c0ab,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏕᏡᎬ,de:dlúhgv̋:'i,trees.
e81286bf1120,36578baf541060fc,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏘᎾ,tiná,lice.
f762f1ae2239,a5e37c153cc468d1,1,rrd,lily-dict.csv,ᏘᏄᎦ,,take up
e75b184286a5,081b6581601143ab,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏄᎾ.,nǔ:na,potatoes
6b2a9d8959dc,abe2f7579558fc04,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏥᏳ,ji:yú,airplane.
cfe167070231,2426996dc6904d10,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏃᏍᏓ,u:hnő:sda,one dollar 
714175fe287d,f458335f2a9b9a9a,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎧᏃᎯᏰᎩ,kano:hí:ye̋:gi,Passover Supper
478c012c87bd,14dc9389eaa19ce5,5,rrd,lily-dict.csv,ᎢᏅᎯᏳ,,far off
53228c94299a,fb53952cb26f4f3d,1,rrd,lily-dict.csv,ᏦᎢ,,three
53228c94299a,fb53952cb26f4f3d,4,rrd,lily-dict.csv,ᏦᎢ,,three
1bf516e6e327,940e849c0818cf60,1,rrd,lily-dict.csv,ᎤᎫᎫ,,Owl
2a2494efa3c1,0602ce6a605adf0f,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏙᏯᏩᏍᎬ,à:to:yâ:wsgv̋,flashing.
51eaed730b45,7bafdcca0ff98db2,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎵᏍᏆᎷᏓ,ù:lsgwalú:da,is sticking his head out
616527522bd7,8e28c1cfc170196f,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎵᏏ,u:lí:si,His grandmother
1fcf44fa12e1,712c62c63dd11a61,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᏍᏗ,jusdi̋:,small
12f1d8f754c5,771206b2867eebfd,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎪᏣᏁᏍᏗ,go:janè:sdi̋,trigger
d9e2632d20fb,5c38562154ff0a45,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎪᏍᏚ,kò:sdu,ashes
9bb49593bc27,dab2a7e9f42677a2,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏁᎳ.,ganě:la,He lives
5ff8a48ecb8a,a0448fcd3100066c,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏙᏛᏂᏰᎵᏏ?,do:dv:ní:ye:lì:si,are they going to adjourn?
186d2bd62fc4,3ff8a0fa2eb9b94d,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏴᏓᏆᎶᏍᎬ?,à:hyv:dagwalô:sgv̋,thundering?
a2f3b9aa2041,8cb2ee6d23e38ab3,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏓᎳᎳ,dala:la,woodpecker.
1bca1b70d0b7,58e083d52856c614,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏅᏯ,nv̀:ya,rocks
3dc4b95be7e3,0d80893f889c19b4,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᏓᎿᏫᏓ,ju:da̋:hnà:wida,crosses.
82330858d9d2,0bcf00cd62f57d8b,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏥᎯᏴᏈᏛᏂ!,jihíhyvhgwidv̂:ni,bend it!
f2916916944c,e4298dbde00d643c,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᎦᏍ,chuhgas,flea
169cf5fbd212,c29d38b555259a3c,5,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏚᏠᏱᎸᎢ‚,dù:dlo:hyílv́:'i',wept'.
2e0d56b8158e,6aa5990e876e8896,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏬᏘᏒᎢ.,uwo:tisv̌:'i,swelled
3fc840d33346,193b0e04f43ae5ad,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏚᏩᏍᏆᎶᎥ,dùwa:sgwaló:,He cracked
10e1a10620f3,d67172d399d59160,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎦᏎᏍᏗ,u:ksesdi,He's watching
9dac46ad4f0b,bfbec089a816b7f1,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᏌᎨ,ju:sage̋:,thin
a8c19cc994ff,5ece1a093c5259ea,4,rrd,lily-dict.csv,ᎦᏂᏌᎲᎢ,,his burial
c1bdc4793c20,fb5c8ec5cad01d0b,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏅᏔᏂᏙᎯ?,ganhtani:dő:hi,salesman
a94810647396,b8dbbd65274699e5,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏕᏨᏩᏝᏁ,de:jv́:wahlané,did you soak
78ec6f972d06,eefd2088d62538d6,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏓᎵᎪᏛᏗᏍᎪ,dà:lhko:tdi:sgô:,shatters
b8a36d4ddda2,00a5ac1bf200fdae,2,rrd,lily-dict.csv,ᏴᎩ,,Spear
15d42c1af029,e46aa4ed3e493345,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎥᎴ,v:lé,locusts
f3799e786521,7cc6b25cc7f3a478,2,rrd,lily-dict.csv,ᎯᏰᎸᎢ,,thy body
ada9b0cf9a1d,1c5b351316a065c4,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᎾᎵᏍᏓᏴᏗ,ju:nalsdà:yhdi̋:,restaurant.
977a11b4f39d,444df804f91abe6d,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏭᏢᏅ,ù:wú:hlv:nv́,He covered
a541df00f7ae,ce724b1392e15629,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,,,in
4a4d684d1952,e014d9741d75f693,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏩᏥ?,waji,clock
3c3cd3e7d290,2bd0a39c941e81a6,1,rrd,lily-dict.csv,ᏓᎬᎩᏯᏅᎲᎩ,,called after me
c58d04a81796,b067a8f7851cbce8,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏩᏂᎨ,wanige̋:,soft
edd43873a60c,ca72e7bf5af9c12b,0,rrd,lily-dict.csv,ᏗᏂᏲᎵ,,the children
324b8bc10831,6097e0e926e6b80b,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᎿᏦᏍᏗ,ju:hnajő:sdi,sour.
073950247554,9ca858772c6b6f27,7,rrd,lily-dict.csv,ᏔᎷᏣ,,baskets
699b9f72c2f4,0130e74bd57824c3,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏒᏂᎬ,ga:svnhgv̋:,whistling
544e6def0ef3,c6bf5f9ee612f0da,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏬᏘᏓ,uwő:tida,swollen.
0268e0301205,661af0a382b4f872,4,rrd,lily-dict.csv,ᎧᏃᎮᎭ,,he doth testify
0268e0301205,661af0a382b4f872,11,rrd,lily-dict.csv,ᎧᏃᎮᎭ,,he doth testify
84f9dc8ea37a,1ef269f5e6676b90,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏁᎩᎡᎭ,gane:gí'e:ha,He's milking
73f14cc20888,245db2198fc88f7e,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᎵᎩᏏ,ju:liksi,intestines.
dadbd46322fc,dd4204a68318cc28,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎫᎭᎵᏗ,gű:halhdi,a handle
4037398b4254,a45a4f5280c6db69,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏚᏪᏘᏅ,dù:we:tinv́,He endured
6479120fd466,8827a313cd827cef,5,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏄᎾᎵᏍᏔᏅᎢ.,nù:nalstanv́:'i,preachers.
24e9fdf2beb4,0d4e197f07f81015,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏯᏂᏌ,yansa,buffalo
4b6ff1462e2d,5fbe08e34087c73a,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏜᏄᏏ?,dla:nú:si,leeches
53b4da7ea852,9434bfa938f8dd40,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏓᎭ,ga:da:ha̋,dirty
71c726a098a3,c42b7fae6ae150bf,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏎᎷ ᎢᏌ,sě:lú i:sa,corn meal.
71c726a098a3,c42b7fae6ae150bf,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏎᎷ ᎢᏌ,sě:lú i:sa,corn meal.
18d1c8aed6c6,32febe24c8205bda,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏃᏴᎦ.,gano:yv̂:ga,sinking.
ebf10d57b20a,f6254508aadd55b8,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,Ꮲ,dlv̋:,about
6a424caa3ac4,7cf2416caef037ab,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎵᎮᎵᎦ?,à:li:hě:lî:gâ,is he happy?
5d24dbe8a21f,394945c8f6d1fd77,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏚᏓᏬᎥ,dù:da:wó'v,performed baptism
12fc7189b626,d4bb8527060c40cf,7,rrd,lily-dict.csv,ᏁᎳᏍᎪᎯ,,eighty
c15f0aa7193b,786171682ae6ad2a,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎶᏒ,ù:lo:sv́,He passed by us
2b2a1e40e8c8,289d6642d2a85656,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,,,away.
93445d867171,264c168be6960782,5,rrd,lily-dict.csv,ᎤᎵᎥᏂᎸᎩ,,scourge
f13738347083,faae615c0db0b9b2,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎬᎾ,gv́:na,turkeys
bcee0a6b5d66,8a27ebaf1fe23ce8,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏓᎾᏂ?,u:da̋:na'ni,store owner
0fba8b4500ab,7251696d5513136e,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏣᏄᎵ,ga:janű:li,fast
9352aa02cb2b,a5cc47a73036a9c3,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏑᎶ,a:su:ló,pants
687594a2e801,b501642e8ec99028,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎾᏣᎢᏎᎢ?,ù:najá'ì:sé:'i,hatched?
79ab70628d97,02dc3e00938151fc,1,rrd,lily-dict.csv,ᎠᎢᏒᎩ,,was walking
ca1530097eec,eae043d684bc3c4b,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏁᏩᏛ,u:ne:whtv́hdi̋,to find
a94fd19e53d8,ab51c3775ee9a8e0,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏥᎠᏬᏍᏔᏅᎢ.,ji'awó:stanv̌:'i,I smothered it.
e51892c6a80b,82f00cb803218c4e,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎩᎾ,agi̋:na,colt.
d9a3d0a600fe,9aaf1106d7d47ed9,10,rrd,lily-dict.csv,ᏣᎩᏍᏗ,,eat
4bc622b59bce,ae7e6afb3ea21604,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏈᏱᎭ,gagwi:yǐ:ha,I'm paying
61049019cfb1,7db359ffea24c34b,0,rrd,lily-dict.csv,ᎠᏂᎨᎯ,,are chasing
19465f60d115,64dbc8875b744d33,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᏍᏇᏅ ,di:sgwe:hnv̋:,fists.
e6cf79ae342c,b7091be80adc68c1,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏆᏓᏅᏔ,à:gwada:nhta,I feel
babe296c1d55,89abb71e57b59c11,2,rrd,lily-dict.csv,ᎤᎾᏘᏅᏍᏗ,,to go on with
7baf8da89c72,4be1b8fbcd0d2954,2,rrd,lily-dict.csv,ᏣᏃᏍᎩᏒᎩ,,steal
189d43412d8b,4557175f7ed0efba,1,rrd,lily-dict.csv,ᎦᏓᏘ,,flag
e9a40fc213b8,48b967673423407f,2,rrd,lily-dict.csv,ᏚᏯ,,beans
a7c80286a023,88bbe38911778af6,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏂᏥᎩᎵ,ani:tsgílí,ghosts?
af3eb29c5b2c,d86601dd478da212,1,rrd,lily-dict.csv,ᎧᎵᏎᏥ,,candy
e6cca7881b24,faa4c9faa477b4dc,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎯᏲᎯᏍᏗᏍᎪ,híyo:hisdǐ:sgô:,take a break
e461aa3d284a,243c4f0a07ff4325,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎧᎾᎸᎢᏍᏗ.,kana:lv́'isdi,anger
d7f12e88c0bb,825da29036c6f905,0,rrd,lily-dict.csv,ᎾᏉ,,Now
42048fca9855,af76197bb0db3343,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏱᏤᎵᎯᏍᎨᏍᏗ.,yijě:líhì:sgé:sdi,worry.
9f04c0990bfe,f35044c42c77d2ec,7,rrd,lily-dict.csv,ᏥᎦᎵᏎᎭ,,that is upon my back
cbb16dab0124,e742b6f3f3f5b518,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏯᏢᏗᏍ,ahyadlv̋:dis,necktie?
8c0296d6d707,7b696e41f1917a67,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏃᎯᎸᏍᏓ.,gano:hǐ:lv̂:sda,flew by.
