merged_id,linked_ced_merged_id,root_slug,cn-app-dictionary.csv_English Glosses Combined,cn-app-dictionary.csv_Grammar sub entry,cn-app-dictionary.csv_No.,cn-app-dictionary.csv_Part of speech,cn-app-dictionary.csv_Part of speech ch,cn-app-dictionary.csv_Practical,cn-app-dictionary.csv_Simple phonetics,cn-app-dictionary.csv_Syllabary,cn-app-dictionary.csv_Tone and length 1,cn-app-dictionary.csv_Tone and length 2,cn-app-dictionary.csv_Translations,cn-app-dictionary.csv_Variants,cn-app-dictionary.csv_Word audio,cn-app-dictionary.csv__Variants_Practical,cn-app-dictionary.csv__Variants_Syllabary,cn-app-dictionary.csv_source_No.,cn-app-dictionary.csv_﻿Entry No.,hierarchical-dict.json__is_transitive,hierarchical-dict.json_class_name,hierarchical-dict.json_config.pre.distributive,hierarchical-dict.json_config.pre.partitive,hierarchical-dict.json_config.pre.translocutive,hierarchical-dict.json_config.pre.translocutiveImpOnly,hierarchical-dict.json_config.pron.allow_h_metathesis,hierarchical-dict.json_config.pron.middle_voice,hierarchical-dict.json_config.pron.middle_voice_h_metathesis,hierarchical-dict.json_config.pron.plural_pronouns,hierarchical-dict.json_config.pron.set_type,hierarchical-dict.json_config.pron.stem_type,hierarchical-dict.json_config.pron.use_3rd_person_object,hierarchical-dict.json_config.pron.use_aki_for_1st_set_b,hierarchical-dict.json_config.pron.use_ka_variant,hierarchical-dict.json_config.pron.uwa_replaces_v,hierarchical-dict.json_corpus_id,hierarchical-dict.json_definition,hierarchical-dict.json_entry_no,hierarchical-dict.json_glottal_grade_root,hierarchical-dict.json_h_grade_root,hierarchical-dict.json_meta.corpus_id,hierarchical-dict.json_meta.definition,hierarchical-dict.json_meta.entry_no,hierarchical-dict.json_meta.prediction,hierarchical-dict.json_morphology.class_name,hierarchical-dict.json_morphology.config.pre.distributive,hierarchical-dict.json_morphology.config.pre.partitive,hierarchical-dict.json_morphology.config.pre.translocutive,hierarchical-dict.json_morphology.config.pre.translocutiveImpOnly,hierarchical-dict.json_morphology.config.pron.allow_h_metathesis,hierarchical-dict.json_morphology.config.pron.middle_voice,hierarchical-dict.json_morphology.config.pron.middle_voice_h_metathesis,hierarchical-dict.json_morphology.config.pron.plural_pronouns,hierarchical-dict.json_morphology.config.pron.set_type,hierarchical-dict.json_morphology.config.pron.stem_type,hierarchical-dict.json_morphology.config.pron.use_3rd_person_object,hierarchical-dict.json_morphology.config.pron.use_aki_for_1st_set_b,hierarchical-dict.json_morphology.config.pron.use_ka_variant,hierarchical-dict.json_morphology.config.pron.uwa_replaces_v,hierarchical-dict.json_morphology.glottal_grade_root,hierarchical-dict.json_morphology.h_grade_root,hierarchical-dict.json_morphology.post_root_morpheme,hierarchical-dict.json_post_root_morpheme,hierarchical-dict.json_practical,hierarchical-dict.json_prediction,hierarchical-dict.json_root_slug,hierarchical-dict.json_segmented_forms.present,hierarchical-dict.json_shim,hierarchical-dict.json_shim.meta.corpus_id,hierarchical-dict.json_shim.meta.definition,hierarchical-dict.json_shim.meta.entry_no,hierarchical-dict.json_shim.meta.prediction,hierarchical-dict.json_shim.morphology.class_name,hierarchical-dict.json_shim.morphology.config.pre.distributive,hierarchical-dict.json_shim.morphology.config.pre.partitive,hierarchical-dict.json_shim.morphology.config.pre.translocutive,hierarchical-dict.json_shim.morphology.config.pre.translocutiveImpOnly,hierarchical-dict.json_shim.morphology.config.pron.allow_h_metathesis,hierarchical-dict.json_shim.morphology.config.pron.middle_voice,hierarchical-dict.json_shim.morphology.config.pron.middle_voice_h_metathesis,hierarchical-dict.json_shim.morphology.config.pron.plural_pronouns,hierarchical-dict.json_shim.morphology.config.pron.set_type,hierarchical-dict.json_shim.morphology.config.pron.stem_type,hierarchical-dict.json_shim.morphology.config.pron.use_3rd_person_object,hierarchical-dict.json_shim.morphology.config.pron.use_aki_for_1st_set_b,hierarchical-dict.json_shim.morphology.config.pron.use_ka_variant,hierarchical-dict.json_shim.morphology.config.pron.uwa_replaces_v,hierarchical-dict.json_shim.morphology.glottal_grade_root,hierarchical-dict.json_shim.morphology.h_grade_root,hierarchical-dict.json_shim.morphology.post_root_morpheme,hierarchical-dict.json_shim.segmented_forms.imperative,hierarchical-dict.json_shim.segmented_forms.infinitive,hierarchical-dict.json_shim.shim,hierarchical-dict.json_slug,kirk-book-data.csv_Cherokee,kirk-book-data.csv_English,kirk-book-data.csv_Index,kirk-book-data.csv_Person,kirk-book-data.csv_Tense,kirk-book-data.csv_Tone,kirk-book-data.csv_Verb Number,kirk-book-data.csv_normalized_key,kirk-book-data.csv_screenshot name,learning-to-use-the-cherokee-verb.csv_CED English,learning-to-use-the-cherokee-verb.csv_Cherokee,learning-to-use-the-cherokee-verb.csv_Index,learning-to-use-the-cherokee-verb.csv_Set,learning-to-use-the-cherokee-verb.csv_Syllabary,learning-to-use-the-cherokee-verb.csv_Verb Number,learning-to-use-the-cherokee-verb.csv_normalized_key,lily-dict.csv_Category,lily-dict.csv_Cross_Reference,lily-dict.csv_Definition,lily-dict.csv_Definition_Long,lily-dict.csv_Entry,lily-dict.csv_Entry_Tone,lily-dict.csv_Etymology,lily-dict.csv_Index,lily-dict.csv_Plural_Tone,lily-dict.csv_PoS,lily-dict.csv_Source,lily-dict.csv_Source_Long,lily-dict.csv_Syllabary
8ea3256ee12db92d,,,fan,singular,21,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,adahnoyo,a-da-no-yo,ᎠᏓᏃᏲ,ạdạhnoyo,adahno:yo,fan,adanoyo,Word_CNLD_fan_21.1.m4a,,,21,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"adahnoyeha, kanoyeha",fan,,adahnoyo,a.²da.²hno²yo,,220,di²da.²hno²yo,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏃᏲ
2f798353a5fea7a5,,d2hhaHRodmh8d2FodGh2aA,visit,3rd person singular,22,verb (v.i.),ᏛᎪᏏᏏᏍᎬᎢ (v.i.),adahwahtvhidoha,a-da-wa-dv-hi-do-ha,ᎠᏓᏩᏛᎯᏙᎭ,àdahwạhtvhǐdôha,à:da:hwahtv:hǐ:dô:ha,he/she is visiting,"adahwahdvhidoha, adawahtvhidoha, adahwahtvhidoha",,,,22,22.1,,oh-ol-a,False,False,False,False,False,ata,False,False,a,vowel_a,False,False,False,False,18,he/she is visiting,22,wahthvh,whahthvh,18,he/she is visiting,22,FullEventful,oh-ol-a,False,False,False,False,False,ata,False,False,a,vowel_a,False,False,False,False,wahthvh,whahthvh,be-at,be-at,atawhahthvhitohaa,FullEventful,d2hhaHRodmh8d2FodGh2aA,a->ata-whahthvh-it-oh-a,,,,,,,,,,,,,,,,,,,,,,,,,,,d2hhaHRodmh8d2FodGh2aA,adahwahtvhidoha,She is visiting,2164,Third Person Singular,Present Tense,a¹da²hwah²tv²hi²³do³²ha,88,3s|3s|present,_visit.PNG,,,,,,,,,ahwahtvhidoha,he's visiting,,adahwahtvhidoha,a¹da²hwah²tv²hi²³do³²ha,,221,,intransitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏩᏛᎯᏙᎭ
c6164c5fa1e0d935,,eWhhaHN0fHlhaHN0,stretch,3rd person singular,23,verb (v.i.),ᏛᎪᏏᏏᏍᎬᎢ (v.i.),adahyasdiha,a-da-ya-s-di-ha,ᎠᏓᏯᏍᏗᎭ,àdahyâsdịha,à:da:hyâ:sdiha,he/she is stretching,adayasdiha,,,,23,23.1,,ih-ohd,False,False,False,False,False,ata,False,False,a,vowel_a,False,False,False,False,19,he/she is stretching,23,yahst,yhahst,19,he/she is stretching,23,FullEventful,ih-ohd,False,False,False,False,False,ata,False,False,a,vowel_a,False,False,False,False,yahst,yhahst,,,atayhahstihaa,FullEventful,eWhhaHN0fHlhaHN0,a->ata-yhahst-ih-a,,,,,,,,,,,,,,,,,,,,,,,,,,,eWhhaHN0fHlhaHN0,,,,,,,,,,,,,,,,,,,he's stretching,,adahyasdiha,a¹da²hya³²sdi.²ha,,222,,intransitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏯᏍᏗᎭ
a315955ec891de56,,,cancer,singular,24,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,adahyesgi,a-da-ye-s-gi,ᎠᏓᏰᏍᎩ,ạdahye̋sgi,ada:hye̋:sgi,cancer,adayesgi,Word_0024.1.m4a,,,24,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gahyea, gahyesdi",cancer,,adahyesgi,a.²da²hye⁴sgi,,223,,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏰᏍᎩ
9d71a16d45a1d8b3,,YXRheXxhdGF5,deny,3rd person singular,25,verb (v.t.),ᏛᎪᏏᏏᏍᎬᎢ (v.t.),adahyiha,a-da-yi-ha,ᎠᏓᏱᎭ,àdạhyị́ha,à:dahyíha,"he/she is denying him/her, he/she is denying it",adayiha,,,,25,25.1,True,hih-hil[imp2],False,False,False,False,False,none,False,False,a,vowel_a,True,False,False,False,21,he/she is denying him/her,25,atay,atay,21,he/she is denying him/her,25,FullEventful,hih-hil[imp2],False,False,False,False,False,none,False,False,a,vowel_a,True,False,False,False,atay,atay,,,atayhihaa,FullEventful,YXRheXxhdGF5,a->atay-hih-a,,,,,,,,,,,,,,,,,,,,,,,,,,,YXRheXxhdGF5,adahyiha,She is denying her;She is denying it,3569,Third Person Singular,Present Tense,a¹da.²hyi.³ha,143,3s|3s|present,_deny.PNG,,,,,,,,,,"he's denying him, it",,adahyiha,a¹da.²hyi.³ha,,224,,transitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏱᎭ
8caf67e21e610bc4,,YXRheWhvbnxhdGF5b24,adultery; adulterer,3rd person singular,26,verb (v.i.),ᏛᎪᏏᏏᏍᎬᎢ (v.i.),adahyoneha,a-da-yo-ne-ha,ᎠᏓᏲᏁᎭ,àdahyónẹha,à:da:hyó:neha,he/she is committing adultery,adayoneha,,,,26,26.1,,eh-el[imp4],False,False,False,False,False,none,False,False,a,vowel_a,False,False,False,False,22,he/she is committing adultery,26,atayon,atayhon,22,he/she is committing adultery,26,FullEventful,eh-el[imp4],False,False,False,False,False,none,False,False,a,vowel_a,False,False,False,False,atayon,atayhon,,,atayhonehaa,FullEventful,YXRheWhvbnxhdGF5b24,a->atayhon-eh-a,,,,,,,,,,,,,,,,,,,,,,,,,,,YXRheWhvbnxhdGF5b24,,,,,,,,,,,,,,,,,,"adahyonehdi, adahyonehi",he's committing adultery,,adahyoneha,a¹da²hyo³ne.²ha,,225,,intransitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏲᏁᎭ
17f352435ae4d53c,,,adultery; adulterer,singular,27,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,adahyonehdi,a-da-yo-ne-di,ᎠᏓᏲᏁᏗ,ạdahyonẹ́hdi,ada:hyo:néhdi,adultery,adayonehdi,Word-0027.1.m4a,,,27,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"adahyoneha, adahyonehi",adultery,,adahyonehdi,a.²da²hyo²neh³di,,226,,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏲᏁᏗ
20fcdaa9f10f8e73,,,adultery; adulterer,singular,28,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,adahyonehi,a-da-yo-ne-hi,ᎠᏓᏲᏁᎯ,ạdahyone̋hi,ada:hyo:ne̋:hi,adulterer,adayonehi,Word_0028.1.m4a,,,28,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"adayoneha, adahyonehdi",adulterer,,adahyonehi,a.²da²hyo²ne⁴hi,,227,di²na.²da²hyo²ne⁴hi,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏲᏁᎯ
f1b7334a89d57f7c,,OnRzYWthbHw6dHNha2Fs,rip,3rd person singular,29,verb (v.i.),ᏛᎪᏏᏏᏍᎬᎢ (v.i.),adajagaliha,a-da-tsa-ga-li-ha,ᎠᏓᏣᎦᎵᎭ,àdajạgạlị́ha,à:da:jagalíha,it’s ripping,adatsagaliha,,,,29,29.1,,ih-vh,False,False,False,False,False,ata_:,False,False,a,vowel_a,False,False,False,False,25,it’s ripping,29,:tsakal,:tsakal,25,it’s ripping,29,FullEventful,ih-vh,False,False,False,False,False,ata_:,False,False,a,vowel_a,False,False,False,False,:tsakal,:tsakal,,,atatsakalihaa,FullEventful,OnRzYWthbHw6dHNha2Fs,a->ata->:tsakal-ih-a,,,,,,,,,,,,,,,,,,,,,,,,,,,OnRzYWthbHw6dHNha2Fs,,,,,,,,,,,,,,,,,,gajagaliha,it's ripping,,adajagaliha,a¹da²ja.²ga.²li.³ha,,228,,intransitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏣᎦᎵᎭ
5f94225a5d942562,,,sting,singular,30,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,adajvysgi,a-da-tsv-y-s-gi,ᎠᏓᏨᎢᏍᎩ,ạdajv̋ysgi,ada:jv̋:ysgi,something that stings,adatsvysgi,Word_0030.1.m4a,,,30,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gajvysga,something that stings,,adajvysgi,a.²da²jvy⁴sgi,,229,a.²na.²da²jvy⁴sgi,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏨᎢᏍᎩ
e7d5cb5c8285d5df,,a2h8a2g,mirror; look at,3rd person singular,31,verb (v.i.),ᏛᎪᏏᏏᏍᎬᎢ (v.i.),adakeha,a-da-ge-ha,ᎠᏓᎨᎭ,àdakẹ́ha,à:da:kéha,he/she is looking at himself/herself in a mirror,adageha,,,,31,31.1,,eh-eh,False,False,False,False,False,ata,False,False,a,vowel_a,False,False,False,False,27,he/she is looking at himself/herself in a mirror,31,kh,kh,27,he/she is looking at himself/herself in a mirror,31,FullEventful,eh-eh,False,False,False,False,False,ata,False,False,a,vowel_a,False,False,False,False,kh,kh,,,atakhehaa,FullEventful,a2h8a2g,a->ata-kh-eh-a,,,,,,,,,,,,,,,,,,,,,,,,,,,a2h8a2g,,,,,,,,,,,,,,,,,,adakehdi,he's looking at himself in a mirror,,adakeha,a¹da²ke.³ha,,230,,intransitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᎨᎭ
889259edb8b08911,,,mirror,singular,32,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,adakehdi,a-da-ge-di,ᎠᏓᎨᏗ,ạdakẹ́hdi,ada:kéhdi,mirror,adagehdi,0032.1.m4a,,,32,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adakeha,mirror,,adakehdi,a.²da²keh³di,,231,di²da²keh³di,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᎨᏗ
b85e4ea4b98ba153,,bGVufA,begin,3rd person singular,33,verb (v.i.),ᏛᎪᏏᏏᏍᎬᎢ (v.i.),adaleniha,a-da-le-ni-ha,ᎠᏓᎴᏂᎭ,àdạlenị́ha,à:dale:níha,it’s beginning,,,,,33,33.1,,ih-vh,False,False,False,False,False,ata,False,False,a,vowel_a,False,False,False,False,29,it’s beginning,33,,len,29,it’s beginning,33,FullEventful,ih-vh,False,False,False,False,False,ata,False,False,a,vowel_a,False,False,False,False,,len,,,atalenihaa,FullEventful,bGVufA,a->ata-len-ih-a,,,,,,,,,,,,,,,,,,,,,,,,,,,bGVufA,adaleniha,It's beginning;It's starting,7455,Third Person Singular,Present Tense,a¹da.²le²ni.³ha,298,3s|3s|present,_itIsBecomingStarting.PNG,,,,,,,,,"aleniha, didalenisgvi",it's beginning,,adaleniha,a¹da.²le²ni.³ha,,232,,intransitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᎴᏂᎭ
4c3b4e7079a24667,,YXRhbmFuZWhzfGF0YW5hbmVocw,shop,3rd person singular,34,verb (v.i.),ᏛᎪᏏᏏᏍᎬᎢ (v.i.),adananesvhvsga,a-da-na-ne-sv-hv-s-ga,ᎠᏓᎾᏁᏒᎲᏍᎦ,àdanạnésvhṿ́sga,à:da:nané:sv:hv́sga,he/she is shopping,,,,,34,34.1,,vhvsg[inf2],False,False,False,False,False,none,False,False,a,vowel_a,False,False,False,False,30,he/she is shopping,34,atananehs,atananehs,30,he/she is shopping,34,FullEventful,vhvsg[inf2],False,False,False,False,False,none,False,False,a,vowel_a,False,False,False,False,atananehs,atananehs,,,atananehsvhvhskaa,FullEventful,YXRhbmFuZWhzfGF0YW5hbmVocw,a->atananehs-vhvhsk-a,,,,,,,,,,,,,,,,,,,,,,,,,,,YXRhbmFuZWhzfGF0YW5hbmVocw,adananesvhvsga,She is shopping,1244,Third Person Singular,Present Tense,a¹da²na²ne³sv²hv.³sga,50,3s|3s|present,_shop.PNG,,,,,,,,,adananvi,he's shopping,,adananesvhvsga,a¹da²na²ne³sv²hv.³sga,,233,,intransitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᎾᏁᏒᎲᏍᎦ
0e65e797db6bb930,,,store,singular,35,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,adana’nv’i,a-da-na-nv-i,ᎠᏓᎾᏅᎢ,àdanạ́’nv̋’i,à:da:ná’nv̋:’i,store,,Word_CNLD_store_35.1.m4a,,,35,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"adananesvhvsga, udanani",store,,adananvi,a¹da²na.?³nv⁴?i,,234,da¹da²na.?³nv⁴i,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᎾᏅᎢ
33400f48ef64ee5d,,YW5hd2hzdHxhbmF3aHN0,run; running,3rd person singular,36,verb (v.i.),ᏛᎪᏏᏏᏍᎬᎢ (v.i.),adanawsdiha,a-da-na-wa-s-di-ha,ᎠᏓᎾᏩᏍᏗᎭ,àdạnâwsdị́ha,à:danâ:wsdíha,he/she is taking off running,,,,,36,36.1,,ih-ohd,False,False,False,False,False,at,False,False,a,vowel_a,False,False,False,False,32,he/she is taking off running,36,anawhst,anawhst,32,he/she is taking off running,36,FullEventful,ih-ohd,False,False,False,False,False,at,False,False,a,vowel_a,False,False,False,False,anawhst,anawhst,,,atanawhstihaa,FullEventful,YW5hd2hzdHxhbmF3aHN0,a->at-anawhst-ih-a,,,,,,,,,,,,,,,,,,,,,,,,,,,YW5hd2hzdHxhbmF3aHN0,adanawsdiha,She is taking off running,1269,Third Person Singular,Present Tense,a¹da.²naw³²sdi.³ha,51,3s|3s|present,_runTakeOff.PNG,,,,,,,,,,he's taking off running,,adanawsdiha,a¹da.²naw³²sdi.³ha,,235,,intransitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᎾᏩᏍᏗᎭ
e26e8f13613be870,,bmV0bHxuZXRs,change,3rd person singular,37,verb (v.i.),ᏛᎪᏏᏏᏍᎬᎢ (v.i.),adanedliyv’a,a-da-ne-tli-yv-a,ᎠᏓᏁᏟᏴᎠ,àdạnědlíyṿ’a,à:daně:dlí:yv’a,"he/she is changing, it’s changing",,,,,37,37.1,,v-vhs,False,False,False,False,False,ata,False,False,a,vowel_a,False,False,False,False,33,he/she is changing,37,netl,netl,33,he/she is changing,37,FullEventful,v-vhs,False,False,False,False,False,ata,False,False,a,vowel_a,False,False,False,False,netl,netl,change-out,change-out,atanetliyv'aa,FullEventful,bmV0bHxuZXRs,a->ata-netl-iy-v'-a,,,,,,,,,,,,,,,,,,,,,,,,,,,bmV0bHxuZXRs,adanedliyv'a,She is changing,3594,Third Person Singular,Present Tense,a¹da.²ne²³dli³yv.²?a,144,3s|3s|present,_change.PNG,,,,,,,,,ganedliyva,"he, it's changing",,adanedliyva,a¹da.²ne²³dli³yv.²?a,,236,,intransitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏁᏟᏴᎠ
9491ca6e6565eaab,,bmV0bGl5dmhzdHxuZXRsaXl2aHN0,alternate; take turns,3rd person singular,38,verb (v.i.),ᏛᎪᏏᏏᏍᎬᎢ (v.i.),adanedliyvsdiha,a-da-ne-tli-yv-s-di-ha,ᎠᏓᏁᏟᏴᏍᏗᎭ,àdạnědlíyv̀sdịha,à:daně:dlí:yv̀:sdiha,he/she is taking turns with him/her,,,,,38,38.1,,ih-ohd,False,False,False,False,False,ata,False,False,a,vowel_a,False,False,False,False,34,he/she is taking turns with him/her,38,netliyvhst,netliyvhst,34,he/she is taking turns with him/her,38,FullEventful,ih-ohd,False,False,False,False,False,ata,False,False,a,vowel_a,False,False,False,False,netliyvhst,netliyvhst,,,atanetliyvhstihaa,FullEventful,bmV0bGl5dmhzdHxuZXRsaXl2aHN0,a->ata-netliyvhst-ih-a,,,,,,,,,,,,,,,,,,,,,,,,,,,bmV0bGl5dmhzdHxuZXRsaXl2aHN0,adanedliyvsdiha,She is taking turns with her,3619,Third Person Singular,Present Tense,a¹da.²ne²³dli³yv¹sdi.²ha,145,3s|3a|present,_takeTurnsChange.PNG,,,,,,,,,"adanedliyvsdisgi, ganedliyva",he's taking turns with him,,adanedliyvsdiha,a¹da.²ne²³dli³yv¹sdi.²ha,,237,,intransitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏁᏟᏴᏍᏗᎭ
b299252fb51cd5e6,,,alternate; substitute,singular,39,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,adanedliyvsdisgi,a-da-ne-tli-yv-s-di-s-gi,ᎠᏓᏁᏟᏴᏍᏗᏍᎩ,ạdạnědlíyv̀sdi̋sgi,adaně:dlí:yv̀:sdi̋:sgi,"alternate, substitute",,0039.1.m4a,,,39,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adanedliyvsdiha,1. alternate  2. substitute,,adanedliyvsdisgi,a.²da.²ne²³dli³yv¹sdi⁴sgi,,238,a.²na.²da.²ne²³dli³yv¹sdi⁴sgi,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏁᏟᏴᏍᏗᏍᎩ
692bfeef6c6a901e,,,provisions; supplies,singular,40,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,adanehlv’i,a-da-ne-tlv-i,ᎠᏓᏁᏢᎢ,àdanéhlv̋’i,à:da:né:hlv̋:’i,"provisions, supplies",,0040.1.m4a,,,40,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"provisions, supplies",,adanehlvi,a¹da²ne²hlv⁴?i,,239,da¹da²ne²³hlv⁴i,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏁᏢᎢ
56bbfbff8eb643f3,,,building,singular,41,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,adanelv’i,a-da-ne-lv-i,ᎠᏓᏁᎸᎢ,àdanělv̋’i,à:da:ně:lv̋:’i,building,,Word_0041.1.m4a,,,41,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,didanelvi,building,,adanelvi,a¹da²ne²³lv⁴?i,,240,da¹da²ne²³lv⁴?i,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏁᎸᎢ
b0fc45028f893c0c,,,heart,singular,42,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,adanhdo,a-da-nv-do,ᎠᏓᏅᏙ,ạdạnhdo,adanhdo,heart,,Word_0042.1.m4a,,,42,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udanhdo,heart,,adanhdo,a.²danh²do,,241,di²danh²do,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏅᏙ
b98e8ebd66548398,,YW5odHxhbnZ0,think,3rd person singular,43,verb (v.i.),ᏛᎪᏏᏏᏍᎬᎢ (v.i.),adanhteha,a-da-nv-te-ha,ᎠᏓᏅᏖᎭ,àdạnhtẹ́ha,à:danhtéha,he/she is thinking,,Word_0043.1.m4a,,,43,43.1,,eh-hehl,False,False,False,False,False,at,False,False,a,vowel_a,False,False,False,False,39,he/she is thinking,43,anvt,anht,39,he/she is thinking,43,FullEventful,eh-hehl,False,False,False,False,False,at,False,False,a,vowel_a,False,False,False,False,anvt,anht,,,atanhthehaa,FullEventful,YW5odHxhbnZ0,a->at-anht-heh-a,,,,,,,,,,,,,,,,,,,,,,,,,,,YW5odHxhbnZ0,adanteha,She is thinking,2039,Third Person Singular,Present Tense,a¹danh²te.³ha,83,3s|3s|present,adahnte_A.PNG,,,,,,,,,"adanhtehdi, adanhtehiloa",he's thinking,,adanhteha,a¹danh²te.³ha,,242,,transitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏅᏖᎭ
9a2fb077eb3a67e4,,,thought,singular,44,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,adanhtehdi,a-da-nv-te-di,ᎠᏓᏅᏖᏗ,ạdǎnhtẹhdi,adǎ:nhtehdi,thought,,0044.1.m4a,,,44,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adanhteha,thought,,adanhtehdi,a.²danh²³teh²di,,243,,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏓᏅᏖᏗ
