base_id,sentence_id,source file,gloss_english,gloss_phonetic,gloss_syllabary,source
e7a3968bf0b00a6d,ec923824dba3,cn-app-dictionary.csv,dawn,u:gitsde̋:yi,ᎤᎩᏥᏕᏱ,Cherokee Dictionary 1975 Durbin Feeling
59b62450e9586328,3830baee55c3,cn-app-dictionary.csv,more?,ù:gô:da,ᎤᎪᏓ,Cherokee Dictionary 1975 Durbin Feeling
076edc32f17a8931,3f96e56c1eaa,cn-app-dictionary.csv,a lot of,ű:gò:di,ᎤᎪᏗ,Cherokee Dictionary 1975 Durbin Feeling
a2c9f1ecc819bb9d,f2dffcd1ecea,cn-app-dictionary.csv,you’ll be late.,dajagó:hni:yò:jî, ᏓᏣᎪᏂᏲᏥ.,Cherokee Dictionary 1975 Durbin Feeling
6cc6e695100bb7c6,d23f3a7e2a10,cn-app-dictionary.csv,is decaying.,ù:go:sga,ᎤᎪᏍᎦ.,Cherokee Dictionary 1975 Durbin Feeling
335352a4cacee008,8684ba047e09,cn-app-dictionary.csv,rotten.,u:gő:sida,ᎤᎪᏏᏓ,Cherokee Dictionary 1975 Durbin Feeling
9900c283a83b2e3d,88656fa3057f,cn-app-dictionary.csv,hoot owl,u:-gù:ka,ᎤᎫᎫ,Cherokee Dictionary 1975 Durbin Feeling
398fe031e0ec3a5c,3fc3210e2880,cn-app-dictionary.csv,part,u:gv̋:hahla,ᎤᎬᎭᏝ,Cherokee Dictionary 1975 Durbin Feeling
edf202b56ccf21a8,08316cb18c61,cn-app-dictionary.csv,instead.,u:gv:wiyű:,ᎤᎬᏫᏳ,Cherokee Dictionary 1975 Durbin Feeling
9bf3b6d81e929139,12a2f3d17b90,cn-app-dictionary.csv,Chief,u:gv:wiyu:hí,ᎤᎬᏫᏳᎯ?,Cherokee Dictionary 1975 Durbin Feeling
07b9432ce5951400,c6f9b4ab1bbe,cn-app-dictionary.csv,He has,gǎ:da ù:ha,ᎤᎭ.,Cherokee Dictionary 1975 Durbin Feeling
64fc970a077d1b52,10df409c5311,cn-app-dictionary.csv,He’s yawning,ù:hahló:ge,ᎤᎭᏠᎨ,Cherokee Dictionary 1975 Durbin Feeling
0eefc209ae742a0b,1a240c2919d8,cn-app-dictionary.csv,a bell,u:halv:na,ᎤᎭᎸᎾ,Cherokee Dictionary 1975 Durbin Feeling
753a556ac8de1fdc,125794b060ce,cn-app-dictionary.csv,His lips,dù:hané:ga’lv̋:,ᏚᎭᏁᎦᎸ,Cherokee Dictionary 1975 Durbin Feeling
405287ddd7de8065,cc9b8e304270,cn-app-dictionary.csv,I’m smothering.,à:kawó:sdi:ha,ᎠᎧᏬᏍᏗᎭ.,Cherokee Dictionary 1975 Durbin Feeling
f1a7a06c9015b2c2,bd13f457a995,cn-app-dictionary.csv,There’s dew,ù:hí:sata,ᎯᏌᏔ.,Cherokee Dictionary 1975 Durbin Feeling
2eb37f86ed5707f2,3a4f1e94780a,cn-app-dictionary.csv,She,u:hi:sohdà:nehdi̋,ᎤᎯᏐᏓᏁᏗ.,Cherokee Dictionary 1975 Durbin Feeling
2eb37f86ed5707f2,3a4f1e94780a,cn-app-dictionary.csv,get lonesome.,,,Cherokee Dictionary 1975 Durbin Feeling
9a7e64079134398c,4e4905d938a3,cn-app-dictionary.csv,It was lonesome,u:hi:sohdv̋,ᎤᎯᏐᏛ,Cherokee Dictionary 1975 Durbin Feeling
fd6e92be526ef008,0442f6b0080f,cn-app-dictionary.csv,strong,u:hlini̋:gida,ᎤᏟᏂᎩᏓ,Cherokee Dictionary 1975 Durbin Feeling
f9ffaa0e66f62e15,34e59b5ae2f6,cn-app-dictionary.csv,quickly.,u:hli̋:sda,ᎤᏟᏍᏓ.,Cherokee Dictionary 1975 Durbin Feeling
65f131753ee9d67f,6e7488fd94e1,cn-app-dictionary.csv,her aunt,u:hlogi,ᎤᏠᎩ?,Cherokee Dictionary 1975 Durbin Feeling
6e49ecb8a8a026ce,9825d2932c84,cn-app-dictionary.csv,same kind of,u:hlő:yi,ᎤᏠᏱ,Cherokee Dictionary 1975 Durbin Feeling
6f0ea46605c50349,2531cdb7bfe5,cn-app-dictionary.csv,there?,vhná:s,ᎤᎿᏍ,Cherokee Dictionary 1975 Durbin Feeling
e4ffe46eadb9a72a,4808b68dca4c,cn-app-dictionary.csv,islands,dù:hnalú:dv̋,ᏚᎿᎷᏛ,Cherokee Dictionary 1975 Durbin Feeling
69386250ba42f94f,9cb1f2f9213a,cn-app-dictionary.csv,because he’s getting mad.,ù:hna:lv́:gà:sî:,ᎤᎿᎸᎦᏏ.,Cherokee Dictionary 1975 Durbin Feeling
d8cf3eadf2ae5aa5,656da2a318ec,cn-app-dictionary.csv,is always angry.,ù:hnǎ:lv̂:só:’i,ᎤᎿᎸᏐᎢ.,Cherokee Dictionary 1975 Durbin Feeling
3d2b477eb321798c,a62b8dbc5a12,cn-app-dictionary.csv,root.,u:hnà:sdě:dla,ᎤᎿᏍᏕᏜ,Cherokee Dictionary 1975 Durbin Feeling
ae62edde24a8aa2e,3a30c98c056c,cn-app-dictionary.csv,roots.,dù:hná:sdedlv̋: ,ᏚᎿᏍᏕᏢ,Cherokee Dictionary 1975 Durbin Feeling
3442e7425906df2c,e35854cdae67,cn-app-dictionary.csv,He stubbed his toe,ù:hnâ:sgwaló:’v̌:’i,ᎤᎿᏍᏆᎶᎥᎢ.,Cherokee Dictionary 1975 Durbin Feeling
cf47fe69dd97cd4c,8c2c99ba3446,cn-app-dictionary.csv,grapes.,ù:ni:hnà:sǔga,ᎤᏂᎿᏑᎦ,Cherokee Dictionary 1975 Durbin Feeling
b36da9a6f9c09f4a,28ef3f25419b,cn-app-dictionary.csv,his toenails,dù:hná:suhgahlv̋:’i,ᏚᎿᏑᎦᏢᎢ.,Cherokee Dictionary 1975 Durbin Feeling
a951e004e2cffc1d,2083b93c3fa6,cn-app-dictionary.csv,has a chill.,ù:hnawá:sdi:ha,ᎤᎿᏩᏍᏗᎭ.,Cherokee Dictionary 1975 Durbin Feeling
e57decb3deede438,10c1aa974986,cn-app-dictionary.csv,his shirt,u:hnawó,ᎤᎿᏬ,Cherokee Dictionary 1975 Durbin Feeling
7f0ac504417b428a,cdff60fdb1f4,cn-app-dictionary.csv,his scar.,ù:hne:lv́:sv̋:’i,ᏁᎸᏒᎢ.,Cherokee Dictionary 1975 Durbin Feeling
99b4b32ee48ce61b,160f3028c631,cn-app-dictionary.csv,you,jà:hníha,ᏣᏂᎭ?,Cherokee Dictionary 1975 Durbin Feeling
99b4b32ee48ce61b,160f3028c631,cn-app-dictionary.csv,in bed?,,,Cherokee Dictionary 1975 Durbin Feeling
f54e996bcb366e4c,060d809d282d,cn-app-dictionary.csv,A stump,u:hni:lhgv̋:’igwu,ᎤᏂᏡᎬᎢ,Cherokee Dictionary 1975 Durbin Feeling
2426996dc6904d10,cfe167070231,cn-app-dictionary.csv,one dollar ,u:hnő:sda,ᎤᏃᏍᏓ,Cherokee Dictionary 1975 Durbin Feeling
1c99034cfe28fcdb,4b19af467c0b,cn-app-dictionary.csv,wear,dù:nahnúwó,ᏚᎾᏄᏬ,Cherokee Dictionary 1975 Durbin Feeling
7a7632b71c4555d8,cd062453e666,cn-app-dictionary.csv,rainbow,u:nv:kwoltv̋:,ᎤᏅᏉᎳᏛ,Cherokee Dictionary 1975 Durbin Feeling
949e9835e86ac9ad,a6adf1489d5d,cn-app-dictionary.csv,corner.,u:hnv́:si:yv̋,ᎤᏅᏏᏴ,Cherokee Dictionary 1975 Durbin Feeling
769843218832cdfa,bb020728a01d,cn-app-dictionary.csv,thick,ju:hwage̋:da,ᏧᏩᎨᏓ,Cherokee Dictionary 1975 Durbin Feeling
21cede44f4dc5bf2,821701c38ec0,cn-app-dictionary.csv,I bought,à:kiwásv́:’i,ᎠᎩᏩᏒᎢ.,Cherokee Dictionary 1975 Durbin Feeling
04208070d120d176,3ab9d68e07c2,cn-app-dictionary.csv,husband,u:hye̋:hi,ᎤᏰᎯ,Cherokee Dictionary 1975 Durbin Feeling
87646420e32751c3,db7fff00d44f,cn-app-dictionary.csv,He is looking for,ù:hyoha,ᎤᏲᎭ.,Cherokee Dictionary 1975 Durbin Feeling
2e36eba6bc3168a8,ef455ea6f789,cn-app-dictionary.csv,floating,u:hyo:lu:ha,ᎤᏲᎷᎭ,Cherokee Dictionary 1975 Durbin Feeling
84fe36f90d1902e5,b42ee5f9b863,cn-app-dictionary.csv,horn,u:hyǒ:na,ᎤᏲᎾ,Cherokee Dictionary 1975 Durbin Feeling
5dbc876312191475,c9ea6324568a,cn-app-dictionary.csv,cold,u:hyv:dla,ᎤᏴᏜ,Cherokee Dictionary 1975 Durbin Feeling
5dbc876312191475,c9ea6324568a,cn-app-dictionary.csv,cold,u:hy:vdla,ᎤᏴᏜ,Cherokee Dictionary 1975 Durbin Feeling
5dbc876312191475,c9ea6324568a,cn-app-dictionary.csv,cold,u:hyv:dlá,ᎤᏴᏜ,Cherokee Dictionary 1975 Durbin Feeling
ad4792a57a65d49c,a60681c4e8a3,cn-app-dictionary.csv,cold,u:hyv̋:dla,ᎤᏴᏜ,Cherokee Dictionary 1975 Durbin Feeling
a9ecb90d0407308e,23629560f7c5,cn-app-dictionary.csv,Republican?,u:hyv:dlv̋:s,ᎤᏴᏜᏍ,Cherokee Dictionary 1975 Durbin Feeling
6e27d28709d86398,0571a67a79ef,cn-app-dictionary.csv,It’s,u:hyv:dla,ᎤᏴᏜ,Cherokee Dictionary 1975 Durbin Feeling
6e27d28709d86398,0571a67a79ef,cn-app-dictionary.csv,cold,,,Cherokee Dictionary 1975 Durbin Feeling
4c51850330571a46,d426475ced8a,cn-app-dictionary.csv,I have a cold.,u:hyv:dla à:gíni:yi:ha,ᎤᏴᏜ ᎠᎩᏂᏱᎭ.,Cherokee Dictionary 1975 Durbin Feeling
841bd4d808686f47,6ac8da08c88b,cn-app-dictionary.csv,choke on it.,jijahyv́:chinv̀:tsi,ᏥᏣᏴᏥᏅᏘᏏ.,Cherokee Dictionary 1975 Durbin Feeling
3a3c362ef6ab40f2,d6be79f75e5a,cn-app-dictionary.csv,he got drunk?,kila ù:hyvsdá:’é:’i,ᎤᏴᏍᏓᎡᎢ?,Cherokee Dictionary 1975 Durbin Feeling
c41769afc32a63e3,6eb65d4c2f6d,cn-app-dictionary.csv,a drunk,u:hyvsde̋:da,ᎤᏴᏍᏕᏓ,Cherokee Dictionary 1975 Durbin Feeling
b870ad9fbc4f75c8,bfefd61ea3a7,cn-app-dictionary.csv,drunkard,ù:hnawô:jv́,ᎤᏴᏍᏕᏍᎩ,Cherokee Dictionary 1975 Durbin Feeling
92e1565ccb5ddab7,86608660122d,cn-app-dictionary.csv,strong,ű:hyvsdi,ᎤᏴᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
c99dc3109a34e2ce,1a781f5edcac,cn-app-dictionary.csv,is inside,ù:já’a,ᎤᏣᎠ.,Cherokee Dictionary 1975 Durbin Feeling
43df18057172a0bd,632a556f91a6,cn-app-dictionary.csv,wheat.,ujale̋:sdi,ᎤᏣᎴᏍᏗ.,Cherokee Dictionary 1975 Durbin Feeling
7f139061f906672c,5690d9b828d3,cn-app-dictionary.csv,a lot ,u:ni̋:jati,ᎤᏂᏣᏘ,Cherokee Dictionary 1975 Durbin Feeling
c8b70b7610f9197e,d180c3a75666,cn-app-dictionary.csv,His,u:je:li̋,ᎤᏤᎵᎢ.,Cherokee Dictionary 1975 Durbin Feeling
fb161fd589a3f76c,7152a81a5ab6,cn-app-dictionary.csv,he grins.,à:je:tsdi:sgó:’i,ᎠᏤᏥᏍᏗᏍᎪᎢ.,Cherokee Dictionary 1975 Durbin Feeling
9f4b06fae8ee40ba,945607cb1fe3,cn-app-dictionary.csv,a possum,u:je̋tsdi,ᎤᏤᏥᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
e4e919db728ea69c,f6eaed526945,cn-app-dictionary.csv,his mother,u:ji,ᎤᏥ,Cherokee Dictionary 1975 Durbin Feeling
55b19ff8383e3863,7e64c5ae4d5a,cn-app-dictionary.csv,cotton?,u:ji:lv́:,ᎤᏥᎸ,Cherokee Dictionary 1975 Durbin Feeling
8770c98fd6f5be69,637777f57429,cn-app-dictionary.csv,worms,u:ni:jǐ:ya,ᎤᏂᏥᏯ,Cherokee Dictionary 1975 Durbin Feeling
7090cd0040e53c95,d21def806421,cn-app-dictionary.csv,rattling,u:jo:natv̋,ᎤᏦᎾᏛ,Cherokee Dictionary 1975 Durbin Feeling
cd03ea53933c7686,9f8095c44c9e,cn-app-dictionary.csv,Rattlesnakes,u:najo:nati,ᎤᎾᏦᎾᏘ,Cherokee Dictionary 1975 Durbin Feeling
6782cab5397f887e,19b411fc5d24,cn-app-dictionary.csv,confusing.,u:jő:sdi,ᎤᏦᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
6d8060554690814b,a23b3b9cf07b,cn-app-dictionary.csv,dry.,u:kayő:da,ᎤᎧᏲᏓ,Cherokee Dictionary 1975 Durbin Feeling
084303d8afb25998,8684f0cb3a17,cn-app-dictionary.csv,a dry place.,u:kayo:dv̋:,ᎤᎧᏲᏛ,Cherokee Dictionary 1975 Durbin Feeling
647a70ec4f047574,20b4ef787774,cn-app-dictionary.csv,His face,u:katv̋:’i,ᎤᎧᏛᎢ.,Cherokee Dictionary 1975 Durbin Feeling
efa5bb3ac34c0d4b,3be86209d197,cn-app-dictionary.csv,valley.,ù:kě:dáli:yv̋:,ᎤᎨᏓᎵᏴ,Cherokee Dictionary 1975 Durbin Feeling
d67172d399d59160,11423b3c008b,cn-app-dictionary.csv,He’s watching,u:ksesdi,ᎤᎦᏎᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
549eca08cdb5ac74,2c259a49a13b,cn-app-dictionary.csv,goats,u:nakso:jane̋:da,ᎤᎾᎦᏐᏣᏁᏓ?,Cherokee Dictionary 1975 Durbin Feeling
03fb4aa2c4e57ffc,e16f948cc0c5,cn-app-dictionary.csv,diamondback rattlers,u:naksú:ti,ᎤᎾᎦᏑᏘ,Cherokee Dictionary 1975 Durbin Feeling
597f4fcce5005fa1,009b2aa0d924,cn-app-dictionary.csv,seeds.,u:ni:kta,ᎤᏂᎩᏔ,Cherokee Dictionary 1975 Durbin Feeling
ec78ff669295d90d,a42bab8352af,cn-app-dictionary.csv,It’s foggy,ù:kvhá’da,ᎤᎬᎭᏓ,Cherokee Dictionary 1975 Durbin Feeling
356367fb6deee338,02b61f55a7a8,cn-app-dictionary.csv,cute.,u:ni̋:kvhisdi,ᎤᏂᎬᎯᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
2ac299129451efff,bb1cad1e869c,cn-app-dictionary.csv,he had no luck.,,,Cherokee Dictionary 1975 Durbin Feeling
04c790ae25cb75a2,103959516e18,cn-app-dictionary.csv,His feet,ju:là:sihde̋:ni,ᏧᎳᏏᏕᏂ,Cherokee Dictionary 1975 Durbin Feeling
d2b6b9209aca8c89,d3f509e51a76,cn-app-dictionary.csv,his shoes.,ju:là:su:ló,ᏧᎳᏑᎶ,Cherokee Dictionary 1975 Durbin Feeling
803f76c7b81aa48f,179e093c6870,cn-app-dictionary.csv,He got lost,ù:le:nǎ:hlv́,ᎤᎴᎾᏢ,Cherokee Dictionary 1975 Durbin Feeling
d1a5357844adeba2,60bfdafb0f4a,cn-app-dictionary.csv,skinny,u:le:ső:da,ᎤᎴᏐᏓ,Cherokee Dictionary 1975 Durbin Feeling
5b6b79a8969ac94e,053152ea8272,cn-app-dictionary.csv,You’ll be making a mistake,jalǐ:dâ:sdi:sgé:sdi,ᏣᎵᏓᏍᏗᏍᎨᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
c1da7664ccfe4566,b16517210f84,cn-app-dictionary.csv,fall.,u:lgő:hvsdi,ᎤᎵᎪᎲᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
4b200d6af9e6374c,a9254a00ec0d,cn-app-dictionary.csv,dead?,u:li:hwò:jv̋:,ᎤᎵᏬᏨᎢᏍ,Cherokee Dictionary 1975 Durbin Feeling
ea909ee5ca87ab84,98c5bd695627,cn-app-dictionary.csv,curly,u:lji:sgwane̋:da,ᎤᎵᏥᏍᏆᏁᏓ,Cherokee Dictionary 1975 Durbin Feeling
6c704bc9e235eb94,92da40b489fa,cn-app-dictionary.csv,fat,uljǒ:hída,ᎤᎵᏦᎯᏓ,Cherokee Dictionary 1975 Durbin Feeling
245db2198fc88f7e,42eb92575e8a,cn-app-dictionary.csv,intestines.,ju:liksi,ᏧᎵᎩᏏ,Cherokee Dictionary 1975 Durbin Feeling
f155bb6d99805900,3612f28fc2a8,cn-app-dictionary.csv,weak.,ű:lisdi,ᎤᎵᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
8e28c1cfc170196f,616527522bd7,cn-app-dictionary.csv,His grandmother,u:lí:si,ᎤᎵᏏ,Cherokee Dictionary 1975 Durbin Feeling
d015fc3956058a60,75780f780be7,cn-app-dictionary.csv,is he moaning?,julǐyê:di̋:ha,ᏧᎵᏰᏗᎭ?,Cherokee Dictionary 1975 Durbin Feeling
43d6c52669adc66d,0f970bb79e4e,cn-app-dictionary.csv,She was wearing,ù:liyê:su:stgv̌:’i,ᎤᎵᏰᏑᏍᏘᎬᎢ.,Cherokee Dictionary 1975 Durbin Feeling
43d6c52669adc66d,0f970bb79e4e,cn-app-dictionary.csv,ring.,,,Cherokee Dictionary 1975 Durbin Feeling
e20d523124397d2a,e3b85a55c2e3,cn-app-dictionary.csv,It’s cloudy,ù:lô:gila,ᎤᎶᎩᎳ.,Cherokee Dictionary 1975 Durbin Feeling
799e3fc4fad7e01f,6e6dee976228,cn-app-dictionary.csv,clouds,u:lô:gilv̋,ᎤᎶᎩᎸ.,Cherokee Dictionary 1975 Durbin Feeling
78909f7c914db662,411de3a8dca1,cn-app-dictionary.csv,happened to him,ù:lsdâ:hně:lê,ᎤᎵᏍᏓᏁᎴ,Cherokee Dictionary 1975 Durbin Feeling
78909f7c914db662,66b6cfd8aa6d,cn-app-dictionary.csv,wrong with,ù:lsdâ:hné,ᎤᎵᏍᏓᏁ,Cherokee Dictionary 1975 Durbin Feeling
9e1142c309481f65,6132c3d4cad7,cn-app-dictionary.csv,open,u:lsdu’i̋:da,ᎤᎵᏍᏚᎢᏓ,Cherokee Dictionary 1975 Durbin Feeling
f27e8241b0c22a48,1ee1450cd87f,cn-app-dictionary.csv,are wearing,dù:nalsdú:la,ᏚᎾᎵᏍᏚᎳ.,Cherokee Dictionary 1975 Durbin Feeling
8ef6233bf29fd90b,e95d1e8093b1,cn-app-dictionary.csv,important.,u:lsge̋:da,ᎤᎵᏍᎨᏓ,Cherokee Dictionary 1975 Durbin Feeling
4c863dbc2da7843a,9589b0992138,cn-app-dictionary.csv,broken,ű:lsgwalida,ᎤᎵᏍᏆᎵᏓ,Cherokee Dictionary 1975 Durbin Feeling
4c863dbc2da7843a,51b8c1bc86e3,cn-app-dictionary.csv,he’s broke.,jű:lsgwalida,ᏧᎵᏍᏆᎵᏓ,Cherokee Dictionary 1975 Durbin Feeling
f174b1465180b2f1,17ad4da78942,cn-app-dictionary.csv,is sticking his head out,ù:lsgwalú:da,ᎤᎵᏍᏆᎷᏓ,Cherokee Dictionary 1975 Durbin Feeling
be28fb819f02d546,7d327661d3d9,cn-app-dictionary.csv,he’s wearing a,ù:lsgwé:tuhgó:’i,ᎤᎵᏍᏇᏚᎪᎢ.,Cherokee Dictionary 1975 Durbin Feeling
be28fb819f02d546,7d327661d3d9,cn-app-dictionary.csv,hat.,,,Cherokee Dictionary 1975 Durbin Feeling
75879b1727ddafea,90968bac3755,cn-app-dictionary.csv,dark,ű:lsihga,ᎤᎵᏏᎦ,Cherokee Dictionary 1975 Durbin Feeling
75fab38f1277ccbf,db71e78c6ffb,cn-app-dictionary.csv,dark,ű:lsihgi,ᎤᎵᏏᎩ,Cherokee Dictionary 1975 Durbin Feeling
02a1ecdc2fdea37a,21b182b8acfe,cn-app-dictionary.csv,colored,u:lsű:hwida,ᎤᎵᏑᏫᏓ,Cherokee Dictionary 1975 Durbin Feeling
c94e9fb4fb6e6fcc,65223a28ee9c,cn-app-dictionary.csv,poison ivy.,u:lv:da,ᎤᎸᏓ.,Cherokee Dictionary 1975 Durbin Feeling
0bc18df2c8686866,ba4492e12503,cn-app-dictionary.csv,I like her,ji:lv:gwô:di,ᏥᎸᏉᏗ.,Cherokee Dictionary 1975 Durbin Feeling
0134dc7f8c5141a9,984d93e24062,cn-app-dictionary.csv,glasses.,ju:lv̋:sada,ᏧᎸᏌᏗ,Cherokee Dictionary 1975 Durbin Feeling
a4c922500c2cf19e,3f452432089c,cn-app-dictionary.csv,Do you have,janá’as,ᏣᎾᏍ,Cherokee Dictionary 1975 Durbin Feeling
018cea3280b800c5,fe8659e6da96,cn-app-dictionary.csv,chain,u:nada:dè:sv̋:da,ᎤᎾᏓᏕᏒᏓ.,Cherokee Dictionary 1975 Durbin Feeling
f7f587908e018eba,42407904f299,cn-app-dictionary.csv,ball field.,u:nalà:sgahldi̋,ᎤᎾᎳᏍᎦᎸᏗ,Cherokee Dictionary 1975 Durbin Feeling
71b56a9b78941f75,9f8a09b576b9,cn-app-dictionary.csv,together.,o:ginalì:gő:hi,ᎣᎩᎾᎵᎪᎯ,Cherokee Dictionary 1975 Durbin Feeling
51abd310d5a69b3e,3ec9af6afed0,cn-app-dictionary.csv,my friend.,o:gina:li̋:,ᎣᎩᎾᎵᎢ,Cherokee Dictionary 1975 Durbin Feeling
a609ade0377c9ced,fab74893b264,cn-app-dictionary.csv,her boy friend,,,Cherokee Dictionary 1975 Durbin Feeling
eb580bde9c0fca26,7e031e91e6e2,cn-app-dictionary.csv,plaid,u:na:lő:’idás,ᎤᎾᎶᎢᏓᏍ,Cherokee Dictionary 1975 Durbin Feeling
caff36fb1de2d533,77833ce4c72a,cn-app-dictionary.csv,white,u:né:ga,ᎤᏁᎦ,Cherokee Dictionary 1975 Durbin Feeling
7f3e26d60e8299b0,12f456ddf864,cn-app-dictionary.csv,His skin,ù:né:ga’lv̋:’i,ᎤᏁᎦᎸᎢ.,Cherokee Dictionary 1975 Durbin Feeling
e2d94b9a82ae79ac,a10c4622e2a1,cn-app-dictionary.csv,ugly,ù:di:sgalhanv́:’i,ᎤᏁᎩᎸᏗ,Cherokee Dictionary 1975 Durbin Feeling
470b250af5be7d26,e871d24944a7,cn-app-dictionary.csv,You’re being,jane:gû:jâ,ᏣᏁᎫᏣ.,Cherokee Dictionary 1975 Durbin Feeling
470b250af5be7d26,e871d24944a7,cn-app-dictionary.csv,mean.,,,Cherokee Dictionary 1975 Durbin Feeling
7699ab3f45fc7b05,9ae39242f715,cn-app-dictionary.csv,mean,u:ne:gű:jida,ᎤᏁᎫᏥᏓ,Cherokee Dictionary 1975 Durbin Feeling
580002dfc1ca277e,76284741e5c0,cn-app-dictionary.csv,a blanket.,u:ne:gv:ha̋,ᎤᏁᎬᎭ,Cherokee Dictionary 1975 Durbin Feeling
2f1bd9df5431c685,aedf95cf85cf,cn-app-dictionary.csv,have,à:gine:hó:’i,ᎠᎩᏁᎰᎢ.,Cherokee Dictionary 1975 Durbin Feeling
da07adfafe12f15e,c6c4ea69e3be,cn-app-dictionary.csv,God,u:ne:hlánv:hi,ᎤᏁᏝᏅ,Cherokee Dictionary 1975 Durbin Feeling
670cbc639d401bd3,b1e8bd1a4d35,cn-app-dictionary.csv,ice.,u:ně:sdála,ᎤᏁᏍᏓᎳ,Cherokee Dictionary 1975 Durbin Feeling
facead6c49438986,e751fb72977d,cn-app-dictionary.csv,snow,u:nhji,ᎤᏅᏥ.,Cherokee Dictionary 1975 Durbin Feeling
6d97d3d53e97cdaf,ef5e445e4701,cn-app-dictionary.csv,Did he know,ù:nhté:’is,ᎤᏅᏖᎢᏍ,Cherokee Dictionary 1975 Durbin Feeling
d08c63795519205c,b55b4eaa81a6,cn-app-dictionary.csv,grandfather,unǐ:sí,ᎤᏂᏏ,Cherokee Dictionary 1975 Durbin Feeling
1994410f2f99a582,39947fbf0696,cn-app-dictionary.csv,sheep,u:ni:nò:de̋:na,ᎤᏂᏃᏕᎾ.,Cherokee Dictionary 1975 Durbin Feeling
ca98ec62c76604ad,44413b37819e,cn-app-dictionary.csv,rings,ù:nohyvhgó:,ᎤᏃᏴᎪ,Cherokee Dictionary 1975 Durbin Feeling
ca98ec62c76604ad,8e7f75600026,cn-app-dictionary.csv,is making noise,ù:no:hyv́hgá,ᎤᏃᏴᎦ,Cherokee Dictionary 1975 Durbin Feeling
a88f712c86fb6599,fc0e870c8deb,cn-app-dictionary.csv,A tornado,u:nǒ:lé,ᎤᏃᎴ,Cherokee Dictionary 1975 Durbin Feeling
8fde31fac5ec5d38,b428aecbf595,cn-app-dictionary.csv,January,u:no:lv̀:taná,ᎤᏃᎸᏔᎾ,Cherokee Dictionary 1975 Durbin Feeling
e0d5e5164462dad1,018ecb506afd,cn-app-dictionary.csv,milk.,u:nv:dí,ᎤᏅᏗ,Cherokee Dictionary 1975 Durbin Feeling
459b0a9a6f39fc67,435b30b98e26,cn-app-dictionary.csv,brain?,u:nv:jí:da,ᎤᏅᏥᏓ?,Cherokee Dictionary 1975 Durbin Feeling
bfbec089a816b7f1,9dac46ad4f0b,cn-app-dictionary.csv,thin,ju:sage̋:,ᏧᏌᎨ,Cherokee Dictionary 1975 Durbin Feeling
5a9c973cbb4faa2a,03c089fbd756,cn-app-dictionary.csv,her dresses.,jù:sanó,ᏧᏌᏃ,Cherokee Dictionary 1975 Durbin Feeling
4a12aebc05c0512d,0f1264c4e918,cn-app-dictionary.csv,cave,u:sdá:galv̋:,ᎤᏍᏓᎦᎸ,Cherokee Dictionary 1975 Durbin Feeling
5017b389f4c2a400,c31ebbc695b0,cn-app-dictionary.csv,crackers?,u:ni:sdagayv̋:hida,ᎤᏂᏍᏓᎦᏴᎯᏓ?,Cherokee Dictionary 1975 Durbin Feeling
7a77eaf1e6a1dad2,43ee11493a78,cn-app-dictionary.csv,his wife,u:sdà:yv̋:hvsgi,ᎤᏍᏓᏴᎲᏍᎩ,Cherokee Dictionary 1975 Durbin Feeling
69fc8ef8b1c4291e,d9da6efc6b46,cn-app-dictionary.csv,baby,u:sdi̋:,ᎤᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
712c62c63dd11a61,e9a85ed468fc,cn-app-dictionary.csv,small,jusdi̋:,ᏧᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
7827eeefa6ed52c1,36f46cc22751,cn-app-dictionary.csv,trail.,usdi̋ ganv:hnv́,ᎤᏍᏗ ᎦᏅᏅ,Cherokee Dictionary 1975 Durbin Feeling
5f60e102f1450db2,8718f9472721,cn-app-dictionary.csv,his scalp.,u:sdiné:ga’lv̋,ᎤᏍᏗᏁᎦᎸ,Cherokee Dictionary 1975 Durbin Feeling
6d64262cdcb7403b,5236166b9eac,cn-app-dictionary.csv,is he being punished,ù:sdv:dí’a,ᎤᏍᏛᏗᎠ?,Cherokee Dictionary 1975 Durbin Feeling
16f293ce0a2ad0d9,43bd8cb4456f,cn-app-dictionary.csv,barely,se:gà:jv̋:,ᏎᎦᏨ,Cherokee Dictionary 1975 Durbin Feeling
8368f1fd4de64fb8,4648a84a30fd,cn-app-dictionary.csv,slow,u:ni:sganő:li,ᎤᏂᏍᎦᏃᎵ,Cherokee Dictionary 1975 Durbin Feeling
8368f1fd4de64fb8,7c7f47e07665,cn-app-dictionary.csv,slow.,u:sganő:li,ᎤᏍᎦᏃᎵ,Cherokee Dictionary 1975 Durbin Feeling
f77ea457a037a8e4,280b30e26942,cn-app-dictionary.csv,bright,ju:sgő:sdi,ᏧᏍᎪᏍᏗ,Cherokee Dictionary 1975 Durbin Feeling
